Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000048832.10	518.045791291175	0.340284497614771	0.138664389425582	0.00109668879149945	0.0174189696501356	Vps37c	ENSMUSG00000048832
ENSMUSG00000048878.7	1536.30135351029	0.214623506391014	0.0980530195202371	0.0046707167878581	0.0429264043752579	Hexim1	ENSMUSG00000048878
ENSMUSG00000048920.9	1333.24278393625	0.179169155567137	0.0939670270123152	0.0122835277070923	0.0810332864543754	Fkrp	ENSMUSG00000048920
ENSMUSG00000049119.15	969.870209664124	0.251020732003215	0.0872562565850253	0.000562507879642532	0.0112906912488837	Fam110b	ENSMUSG00000049119
ENSMUSG00000049265.9	953.338171846912	0.153368072304796	0.0800233115070708	0.0163108943606047	0.0976007878684319	Kcnk3	ENSMUSG00000049265
ENSMUSG00000049327.18	943.258268466652	0.164854452536437	0.0798358191235831	0.0104007994517636	0.0724198555711688	Kmt5a	ENSMUSG00000049327
ENSMUSG00000049511.6	480.738789146498	0.538480981449922	0.14071293746156	7.89050963967217e-06	0.000552295210625053	Htr1b	ENSMUSG00000049511
ENSMUSG00000049680.18	1862.03183010941	0.248939931843746	0.0951990302880722	0.00121859062788871	0.0187040160704431	Urgcp	ENSMUSG00000049680
ENSMUSG00000049686.15	156.863040177521	0.392431608589047	0.229786686658301	0.00418354881799964	0.040412584564699	Orai1	ENSMUSG00000049686
ENSMUSG00000049791.5	581.976105765548	0.421722218873056	0.11295602375841	1.41273468928342e-05	0.000790262941558581	Fzd4	ENSMUSG00000049791
ENSMUSG00000049892.8	339.812937311387	0.418493069435309	0.121826303553626	4.24606173735886e-05	0.00184568460679016	Rasd1	ENSMUSG00000049892
ENSMUSG00000050063.19	280.949391961008	0.288873611890778	0.309622764365414	0.0139177024635863	0.0877020872232177	Klk6	ENSMUSG00000050063
ENSMUSG00000050271.13	974.849047674023	0.214523056687886	0.11440118205456	0.00898422550682972	0.0657158059714464	Prag1	ENSMUSG00000050271
ENSMUSG00000050288.7	446.539235818639	0.204737457175216	0.112181990270027	0.0108691379826877	0.0746617334301483	Fzd2	ENSMUSG00000050288
ENSMUSG00000050357.10	1196.34968038842	0.269825341599082	0.0862883705236092	0.000226434953184123	0.00610605509456413	Carmil2	ENSMUSG00000050357
ENSMUSG00000050423.12	176.709828918422	0.321703371195613	0.240103383303129	0.00899450517614342	0.065755758515898	Ppp1r3g	ENSMUSG00000050423
