Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000078235.4	652.628911481028	-7.24845822259801e-06	0.00144258497112487	0.433282181051839	0.999919353198441	Fam43b	ENSMUSG00000078235
ENSMUSG00000078247.7	43.5703522497451	1.79367274345413e-06	0.00144268610424029	0.487851872459429	0.999919353198441	Airn	ENSMUSG00000078247
ENSMUSG00000078302.6	71.7075301946899	-2.69628027015726e-06	0.00144268064086256	0.4177155266331	0.999919353198441	Foxd1	ENSMUSG00000078302
ENSMUSG00000078307.4	3086.04414951222	1.11168665867909e-06	0.00144241001207326	0.938818203390922	0.999919353198441	AI593442	ENSMUSG00000078307
ENSMUSG00000078317.7	501.811056366693	1.4886792187987e-06	0.00144260227509473	0.847984822788981	0.999919353198441	F8a	ENSMUSG00000078317
ENSMUSG00000078348.5	555.121661464253	-4.59626271316768e-06	0.00144257895539276	0.620148493186005	0.999919353198441	Sf3b5	ENSMUSG00000078348
ENSMUSG00000078349.5	199.851660341635	-1.72442091779429e-07	0.00144264706228617	0.975042042625591	0.999919353198441	AW011738	ENSMUSG00000078349
ENSMUSG00000078350.12	246.629960504823	-3.0868554923309e-06	0.00144264470897004	0.612746887698951	0.999919353198441	Smim1	ENSMUSG00000078350
ENSMUSG00000078427.4	360.622831459629	-3.35277293674982e-06	0.00144262633859472	0.63697841117518	0.999919353198441	Sarnp	ENSMUSG00000078427
ENSMUSG00000078429.10	2528.70175944246	-3.21650764107823e-05	0.00144261233306432	0.0192868522553897	0.999919353198441	Ctdsp2	ENSMUSG00000078429
ENSMUSG00000078435.6	57.2709994580415	2.87689143101057e-06	0.00144268150658747	0.364636659037659	0.999919353198441	AU041133	ENSMUSG00000078435
ENSMUSG00000078439.10	7.96918260926355	-3.16215209416303e-07	0.00144269301631658	0.787984996079443	0.999919353198441	Smim24	ENSMUSG00000078439
ENSMUSG00000078440.11	1292.97171558142	-1.31301573419336e-05	0.00144253719925964	0.258532291259336	0.999919353198441	Dohh	ENSMUSG00000078440
ENSMUSG00000078451.6	31.2736970092313	2.61480606929482e-06	0.00144268871184124	0.261872296160663	0.999919353198441	Ppil6	ENSMUSG00000078451
ENSMUSG00000078453.4	75.1780204702344	-1.16537594756985e-06	0.0014426770014093	0.745778069167916	0.999919353198441	Abracl	ENSMUSG00000078453
ENSMUSG00000078485.5	196.906811264038	4.78102934526709e-06	0.00144266327078627	0.344236566054267	0.999919353198441	Plekhn1	ENSMUSG00000078485
ENSMUSG00000078486.4	69.4277709601258	-1.01489868016908e-06	0.00144267945316464	0.760319461803224	0.999919353198441	Perm1	ENSMUSG00000078486
ENSMUSG00000078490.11	265.774267246078	-1.83003325846201e-07	0.00144263286764083	0.979727187672002	0.999919353198441	Cfap74	ENSMUSG00000078490
