pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.48661800486618	0.793058469914365	0.0913924325943768	0.328853804534876	0.973971562211528	29	Ubc,Ubb,Ywhaz,Akt1,Ctnnbip1,Cby1,Tle3,Akt2,Tle1,Sox4,Tcf7l2,Rps27a,Ctbp1,Sox17
REACTOME_MAPK6_MAPK4_SIGNALING	0.518817204301075	0.803337222045463	0.0934449219410994	0.287401555193579	0.972784701330353	58	Ccnd3,Dnajb1,Hspb1,Psmb7,Psmc5,Psmb6,Ubc,Ubb,Prkaca,Psmb5,Foxo3,Prkacb,Pak2,Foxo1,Psmd2,Psmb3,Psmd3,Rps27a,Psmb4,Kalrn,Psma7
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	0.491588785046729	0.79417485791283	0.0764767053228531	-0.443312206469812	-0.970125926131012	11	Sirt4,Idh2,Gabpa,Cycs
REACTOME_DEGRADATION_OF_DVL	0.502471169686985	0.802751908717174	0.0689567351672811	-0.330141446365207	-0.970115715705827	43	Psmc6,Cul3,Psma3,Psma1,Dvl2
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	0.513100436681223	0.803337222045463	0.0824344091527096	0.419250714901684	0.96999986586521	12	Hras,Grb2,Fgf1,Ptpn11
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.509771986970684	0.803090269756936	0.0676760401641789	-0.324268488723021	-0.967574943646335	46	Mapk8,Smarca5,Brcc3,Atm,Nbn,Ube2v2,Baz1b,Eya4,Mdc1
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	0.511146496815287	0.803337222045463	0.066436413766281	-0.310523894323122	-0.966965179151034	60	Psmc6,Malt1,Psma3,Chuk,Psma1,Ube2d2a
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.507352941176471	0.803090269756936	0.0739901439101341	-0.432744439255696	-0.96648657853974	12	Pak3,Plcg1,Nck1,Zap70
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	0.49636803874092	0.797388458342519	0.0899860794997137	0.311638306545841	0.964884024154154	35	Unc119b,Rab8a,Smo,Arl3,Rab11fip3,Pde6d,Sstr3
REACTOME_SIGNALING_BY_VEGF	0.580060422960725	0.832851489945894	0.0937465422491719	0.261562217177304	0.964617414456644	93	Fyn,Actb,Calm3,Actg1,Prkcz,Mapkap1,Mapkapk2,Jup,Hspb1,Hras,Bcar1,Shb,Prkaca,Akt1,Prkacb,Vegfb,Baiap2
REACTOME_CELLULAR_SENESCENCE	0.535190615835777	0.816329141780924	0.0602484086158019	-0.289722188022615	-0.96445275111997	97	Mapk8,Tnik,Rb1,Anapc4,Mdm4,Cdc27,Rps6ka3,Terf1,Ehmt1,Cdk4,Atm,Nbn,Suz12,Rbbp7
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	0.515315315315315	0.803337222045463	0.0721797965581253	-0.404188426629876	-0.963175039430465	16	Atrx,Terf1
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	0.506082725060827	0.802751908717174	0.0891647117820678	0.325120898689151	0.962915755381828	29	Smarcc2,Ccnd1,Rps2,Smarca4,Prmt1,Smarcd3,Arid1a,H2ac19,Smarcd1,Coprs,H2aj,H3c15,Smarcb1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.496659242761693	0.797388458342519	0.0852884689790502	0.388995925148109	0.961538178150367	15	St6gal1,B4galt5,B4galt2,B4galt1,St3gal4
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.505353319057816	0.802751908717174	0.0822054920415869	0.424673335520217	0.961097640314874	11	Elovl5,Fads1,Fads2,Elovl2,Acox1,Elovl1
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	0.508658008658009	0.803090269756936	0.0824344091527096	0.399385943358354	0.960575254666723	13	Traf3,Ubc,Ubb,Ptpn11,Rps27a
REACTOME_GLUTATHIONE_CONJUGATION	0.528985507246377	0.81190855927698	0.0862865626267245	0.333302333195282	0.958893041851297	26	Mgst3,Akr1a1,Gstp1,Cndp2,Oplah,Gstz1,Gstt1
