pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC	0.0871287128712871	0.38330678560051	0.213927855492356	-0.56001238853777	-1.44517725084921	22	Actg1,Actb
REACTOME_HEME_BIOSYNTHESIS	0.0986460348162476	0.392534179768222	0.197822021315103	-0.661831854661682	-1.44476331522551	11	Alas1
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.0611854684512428	0.376968385623272	0.252961123069611	0.48779502749934	1.44371382602752	39	Nsd2,Trp53bp1,Rif1,Ube2v2,Paxip1,Pias4,Abraxas1,H2bc21,Poll,Nhej1,Lig4,H4c9,Prkdc,Rad50,Atm
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.100409836065574	0.392534179768222	0.20207170902116	-0.505939805102724	-1.44311918624615	37	Actg1,Actb,Cdh7,Cdh5,Nectin4,Angptl4
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	0.0805785123966942	0.382109423757021	0.227987202850442	-0.470608959098225	-1.44305056913046	60	Nfkbia,Uba52,Psmb2,Tab3,Psmd8,Psmd13,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Ube2d2a,Psmd2,Psmb6,Psmb3,Psmb5,Ikbkg,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Fbxw11,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_PI_3K_CASCADE_FGFR4	0.0914285714285714	0.38330678560051	0.204294756516886	-0.674582570306071	-1.44284253604819	10	Ptpn11,Grb2,Fgf1,Pik3r1,Pik3ca
REACTOME_CELL_JUNCTION_ORGANIZATION	0.069672131147541	0.376968385623272	0.245041785430996	-0.462178079370899	-1.4427548206934	68	Actg1,Actb,Itgb4,Cdh7,Cd151,Ilk,Fblim1,Cdh5,Parva,Itgb1,Vasp,Nectin4,Angptl4,Flnc,Rsu1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.105485232067511	0.396765781575451	0.199915231309662	-0.539160271734438	-1.44236977254645	29	Camk2g,Ap2a1,Tspan7,Nsf,Camk2a,Camk2b,Myo6,Ap2m1,Ap2a2,Camk2d
REACTOME_INFLAMMASOMES	0.100580270793037	0.392534179768222	0.195789002148949	-0.657470989916642	-1.43524365043162	11	Txnip
REACTOME_INTERLEUKIN_1_SIGNALING	0.0683229813664596	0.376968385623272	0.248911114434702	-0.444924412767845	-1.43039647864008	83	Nfkbia,Uba52,Psmb2,Tab3,Psmd8,App,S100b,Psmd13,Irak2,Sqstm1,Psma5,Nlrx1,Psmd3,Nfkb2,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Irak3,Psmb3,Psmb5,Ikbkg,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Tifa,Tollip,Fbxw11,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_STABILIZATION_OF_P53	0.0914760914760915	0.38330678560051	0.213927855492356	-0.494394968866703	-1.43034884565863	41	Phf20,Uba52,Psmb2,Psmd8,Psmd13,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Psmb3,Psmb5,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Psmc1,Psmd14,Psmc5,Rps27a
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.0740037950664137	0.376968385623272	0.227987202850442	0.518561518446556	1.42806159862675	28	Cpsf4,Cpsf1,Pabpn1,Papola,Wdr33,Cpsf7,Cpsf3,Sympk,Ncbp2,Cpsf6,Snrpg,Nudt21,Cstf1,Lsm10,Fip1l1
REACTOME_SEMAPHORIN_INTERACTIONS	0.0744466800804829	0.376968385623272	0.234392647294686	-0.47285234675177	-1.42634523272018	50	Rhob,Limk1,Arhgef11,Rhoc,Dpysl4,Met,Crmp1,Cdk5r1,Trem2,Tyrobp
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	0.100952380952381	0.392534179768222	0.193813302725311	-0.666324547226147	-1.42517972131229	10	Ctbp1,Tle3,Tcf7l1
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	0.102514506769826	0.392534179768222	0.193813302725311	-0.652420885106112	-1.42421939084529	11	Rhog,Klc1,Kif5a,Rac1,Klc2
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	0.0873983739837398	0.38330678560051	0.216542836735348	-0.480879266482579	-1.42035289367585	44	Uba52,Psmb2,Psmd8,Prdx1,Psmd13,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Srxn1,Psmb3,Psmb5,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	0.0916666666666667	0.38330678560051	0.213927855492356	-0.492630335958002	-1.41905535327658	40	Dusp1,Ppp5c,Ppp2r1a,Uba52,Ppp2r5b,Pebp1,Mapk3
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.107942973523422	0.398824221046443	0.193813302725311	-0.53276297599237	-1.41381070062224	26	Dhcr24,Dhcr7,Srebf1,Mvd,Sqle,Nsdhl,Fdft1,Acat2,Mvk,Sc5d
REACTOME_CLEC7A_DECTIN_1_SIGNALING	0.0684647302904564	0.376968385623272	0.248911114434702	-0.44135555213602	-1.41365945459006	77	Nfkbia,Uba52,Psmb2,Prkcd,Tab3,Psmd8,Psmd13,Calm3,Ube2m,Psma5,Psmd3,Nfkb2,Psmb7,Psmd6,Ubb,Ube2d2a,Psmd2,Psmb6,Psmb3,Psmb5,Ikbkg,Psma6,Psma7,Psmd7,Psmb4,Psmd1
REACTOME_RHOBTB1_GTPASE_CYCLE	0.0824949698189135	0.38330678560051	0.222056046145248	0.547473353210131	1.41296398983883	22	Hnrnpc,Rhobtb1,Spen,Pde5a,Stk38,Rock1,Rbbp6,Srrm1,Rnf20,Rock2,Cpsf7,Tra2b,Cul3
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.0659574468085106	0.376968385623272	0.257206466468838	-0.435859379452967	-1.41245598269055	97	Nfkbia,Uba52,Jun,Mapk3,Psmb2,Map2k4,Tab3,Psmd8,Psmd13,Calm3,Psma5,Psmd3,Grb2,Psmb7,Psmd6,Ubb,Ube2d2a,Psmd2,Psmb6,Pik3r1,Pik3ca,Psmb3,Psmb5,Ikbkg,Psma6,Psma7,Rac1,Psmd7,Mapk1,Psmb4,Psmd1
REACTOME_MITOTIC_G2_G2_M_PHASES	0.0588235294117647	0.376968385623272	0.257206466468838	-0.402353192688573	-1.41092277843263	160	Cdkn1a,Tubb3,Tubb4a,Tuba1a,Tubb5,Tuba1b,Ppp2r1a,Uba52,Tubg2,Pcm1,Prkaca,Ckap5,Csnk1e,Tubb2a,Psmb2,Ninl,Csnk1d,Psmd8,Mzt2,Psmd13,Tuba1c,Psma5,Cep131,Fzr1,Actr1a,Clasp1,Dctn2,Psmd3,Cdc25a,Haus6,Psmb7,Psmd6,Ubb,Tubgcp2,Dync1i2,Psmd2,Psmb6,Cdk11b,Cdk5rap2,Ofd1,Psmb3,Tubb2b,Psmb5,Psma6,Psma7,Psmd7,Ppp2r3d,Mnat1,Psmb4,Psmd1
REACTOME_SYNTHESIS_OF_PC	0.108216432865731	0.398824221046443	0.191892240384838	-0.543446296691985	-1.40836899818014	23	Csnk2a2,Pcyt1a,Slc44a2,Abhd3,Slc44a1,Chpt1,Mfsd2a,Slc44a5,Phospho1,Lpin3
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.106719367588933	0.396765781575451	0.191892240384838	-0.569857864344829	-1.40659394168539	18	Fgfr3,Ptpn11,Frs3,Grb2,Fgf1,Pik3r1,Pik3ca
REACTOME_ONCOGENE_INDUCED_SENESCENCE	0.108695652173913	0.398824221046443	0.190023305279108	-0.588511215060861	-1.40133807611283	15	Id1,Uba52,Cdk6,Mapk3
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.071578947368421	0.376968385623272	0.245041785430996	-0.424092359277043	-1.39979409715659	105	Fzd2,Fzd4,Uba52,Ap2a1,Gng3,Gnb1,Psmb2,Psmd8,Psmd13,Calm3,Psma5,Wnt11,Plcb1,Gnb2,Tcf7l1,Clta,Camk2a,Psmd3,Cltb,Wnt4,Psmb7,Psmd6,Ubb,Cltc,Gnb4,Psmd2,Wnt5b,Psmb6,Smurf1,Psmb3,Psmb5,Psma6,Ap2m1,Psma7,Rac1,Psmd7,Psmb4,Psmd1,Pard6a,Ap2a2
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	0.0579150579150579	0.376968385623272	0.261663521711573	0.431909909935771	1.39972876119737	61	Zc3h11a,Srsf3,Srsf7,Cpsf4,Cpsf1,Srsf9,Casc3,Pabpn1,Ddx39a,Papola,Wdr33,Srsf1,Upf3b,Srrm1,Slu7,Cpsf7,Thoc1,Cpsf3,Ddx39b,Poldip3,Thoc2,Alyref,Sympk,Cdc40,Rnps1,Ncbp2,Cpsf6,Chtop,Snrpg,U2af2,Nudt21,Cstf1
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.0862068965517241	0.38330678560051	0.211400189384923	0.500775536860589	1.399528349629	30	Drd1,Htr1d,Adrb1,Htr1b,Htr4,Drd2,Hrh1
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	0.112016293279022	0.404704027330662	0.190023305279108	-0.527210808792548	-1.39907673119778	26	Atp6v0e2,Atp6v1g2,Atp6v1b2,Nos3,Atp6v1e1,Hvcn1,Atp6v1h,Atp6v0c,Lpo,Ncf1,Atp6v0d1,Atp6v1f,Cyba,Ncf2,Atp6v1c1,Atp6v0b,Rac2,Atp6v0a1
REACTOME_SIGNALING_BY_TGFBR3	0.097029702970297	0.388118811881188	0.20207170902116	0.549126399280584	1.39753756566033	20	Inhba,Mmp16,Acvr2a,Arrb1
REACTOME_G_PROTEIN_ACTIVATION	0.103030303030303	0.392830431979368	0.197822021315103	-0.562522084028176	-1.39593973816531	19	Gng3,Gnb1,Pomc,Gnb2,Gnb4
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	0.0905432595573441	0.38330678560051	0.211400189384923	0.539895614282094	1.39340674167883	22	Nup35,Nup155,Nup43,Nup188,Nup160,Ahctf1,Nup85,Nup98,Rcc1,Pom121,Nup205
REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING	0.127659574468085	0.434916268910282	0.181383128498408	-0.508083872481597	-1.39262761301931	33	Csnk2a2,Gng3,Gnb1,Rgs6,Gnb2,Tcp1,Gnb4,Cct2,Rgs7
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.069672131147541	0.376968385623272	0.245041785430996	-0.418514722852729	-1.39243123574835	109	Gpc5,Hs6st2,Sdc4,Chpf2,Bcan,B4galt1,Chst12,Slc35b2,Cspg5,Sdc3,Glb1,Hs6st1,B4gat1,Acan,Fmod,Gpc4,Gns,Galns,Glb1l2,Naglu,Ndst1,Cspg4,Chst3,Gpc3,Gpc1,Hs3st5,Papss1,Hgsnat,Chpf,Hexb,St3gal2,Ext1,Hs3st4,B3gat3,Chst11,Chst2,St3gal1,Ext2,Chst15,St3gal4,Gpc6,Prelp,B4galt7,Arsb,Hs6st3,Csgalnact1,Xylt2,Idua,Chst7,Sdc2
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	0.117894736842105	0.416251968503937	0.188204146308491	-0.524078859640313	-1.39161528947253	28	Gpx1,Gpx3,Prdx1,Sod1,Txn2,Prdx2,Nudt2,Ncf1,Prdx6,Prdx5,Cyba,Txnrd2,Gstp1,Ncf2,Gpx7,Sod3
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.0635838150289017	0.376968385623272	0.248911114434702	-0.383453385872086	-1.39129478557834	248	Tubb3,Gm20716,Tubb4a,Tuba1a,Tuba1b,Dync1i1,Uba52,Amfr,B4galt1,Sec24d,Actr10,Copg2,Tubb2a,Arf5,Golga2,Mcfd2,Ubxn1,Alg9,Csnk1d,Nagk,Trappc9,Glb1,Hk1,Tmed2,Dhdds,Tuba1c,Mvd,F8,Cog7,Capzb,Engase,Gosr2,Vcp,Nsf,Rab1b,St6gal2,Cnih3,Ykt6,Actr1a,St8sia6,Cope,Trappc3,Dctn2,Copg1,Mgat2,Trappc10,Ubb,Dctn6,Arf1,Slc17a5,Dync1i2,Gosr1,Manea,St3gal2,Mia3,Pgm3,Dolk,Capza2,Trappc6a,St3gal5,Pmm1,Alg2,Tubb2b,Tmed9,Derl1,Arf3,Kdelr1,Mgat5,Cnih2,St3gal1,Neu4,Tubb4b,Man1c1,Tubb6,St3gal4,Arf4,Trappc1,Gbf1,Trappc2,Srd5a3,Sec31a,Copb1,Sptbn5,Alg5,Psmc1,Cog6,Neu1,Tmed7,Gria1,Rps27a,St6galnac6,Gmds,Tuba8,Col7a1,Mgat3,Tuba4a,Ank1,Fuca1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.0574712643678161	0.376968385623272	0.261663521711573	-0.393170725125214	-1.39075714558869	178	Slc2a1,Slc6a5,Slc17a6,Ahcyl2,Slc6a11,Apod,Slc6a9,Slc26a7,Slc36a4,Slc35b2,Slc9a6,Slc41a1,Slc32a1,Slc7a10,Slc6a1,Slc39a14,Slc4a2,Slco4a1,Slc44a2,Slc6a15,Calm3,Slc6a20a,Slc1a6,Slc39a7,Slc22a8,Slc44a1,Slc2a8,Slc9a9,Slc5a6,Slc4a4,Slc16a2,Slc25a18,Slc17a5,Slc13a5,Slc25a5,Slc7a8,Slco3a1,Slc25a11,Slc13a4,Slc17a7
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.0665399239543726	0.376968385623272	0.241339976815091	-0.388330182363357	-1.38982309657399	211	Cdkn1a,Sgk1,Fgfr3,Csnk2a2,Rhog,Ppp2r1a,Uba52,Ppp2r5b,Mtor,Camkk1,Mlst8,Prkaca,Mapk3,Phlpp1,Psmb2,Prkcd,Psmd8,Nrg3,Met,Ptpn11,Foxo1,Psmd13,Foxo3,Rragc,Calm3,Nr4a1,Psma5,Prr5,Adcy9,Wwp2,Psmd3,Grb2,Esr1,Prkar1b,Irs2,Fgf7,Mta3,Psmb7,Psmd6,Nrg1,Ubb,Psmd2,Psmb6,Mkrn1,Fgf1,Pik3r1,Pik3ca,Adcy2,Pip5k1a,Psmb3,Psmb5,Psma6,Mta1,Akt1,Il33,Pdgfra,Psma7,Rac1,Psmd7,Mapk1,Psmb4,Psmd1
REACTOME_STIMULI_SENSING_CHANNELS	0.0948453608247423	0.384531417642394	0.208955027549354	-0.447111688187236	-1.38888867567934	66	Sgk1,Ano2,Nedd4l,Uba52,Trpm2,Trpv4,Ttyh2,Ttyh1,Calm3,Fkbp1b,Ano10
REACTOME_PTEN_REGULATION	0.079002079002079	0.382109423757021	0.231126709673834	-0.433809527101964	-1.38740654401938	82	Csnk2a2,Uba52,Mtor,Mlst8,Psmb2,Psmd8,Psmd13,Rragc,Psma5,Wwp2,Psmd3,Mta3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Mkrn1,Psmb3,Psmb5,Psma6,Mta1,Akt1,Psma7,Psmd7,Psmb4,Psmd1,Tnks,Mbd3,Chd3,Psmc1,Psmd14,Psmc5,Rps27a
REACTOME_CA2_PATHWAY	0.102083333333333	0.392534179768222	0.20207170902116	-0.481075632178074	-1.38577123929171	40	Fzd2,Fzd4,Gng3,Gnb1,Calm3,Wnt11,Plcb1,Gnb2,Tcf7l1,Camk2a
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.0655430711610487	0.376968385623272	0.241339976815091	-0.393450218925459	-1.38435185809487	163	Tubb3,Tubb4a,Tuba1a,Tuba1b,Dync1i1,B4galt1,Sec24d,Actr10,Copg2,Tubb2a,Arf5,Golga2,Mcfd2,Csnk1d,Trappc9,Tmed2,Tuba1c,F8,Cog7,Capzb,Gosr2,Nsf,Rab1b,Cnih3,Ykt6,Actr1a,St8sia6,Cope,Trappc3,Dctn2,Copg1,Mgat2,Trappc10,Dctn6,Arf1,Dync1i2,Gosr1,Manea,Mia3,Capza2,Trappc6a,Tubb2b,Tmed9,Arf3,Kdelr1,Mgat5,Cnih2,Tubb4b,Man1c1,Tubb6,St3gal4,Arf4,Trappc1,Gbf1,Trappc2,Sec31a,Copb1,Sptbn5,Cog6,Tmed7,Gria1,Tuba8,Col7a1,Mgat3,Tuba4a,Ank1,Fuca1
REACTOME_RND1_GTPASE_CYCLE	0.127049180327869	0.434488799899887	0.178219874951973	-0.484668092442602	-1.38244474166889	37	Epha2,Wdr6,Vangl2
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.102296450939457	0.392534179768222	0.20207170902116	-0.47576879311513	-1.38229905212468	42	Uba52,Psmb2,Gli1,Psmd8,Psmd13,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Sufu,Psmb3,Psmb5,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	0.118	0.416251968503937	0.183023938384487	0.589702532706267	1.38176993067009	14	Mtrr,Ldlrap1,Mtr,Abcd4,Mmaa
REACTOME_MITOTIC_PROPHASE	0.0540540540540541	0.376968385623272	0.271288554688953	0.413921790527807	1.38004080229071	73	Nup153,Numa1,Ranbp2,Nup35,Nup155,Nup43,Lmnb1,Nup188,Ncapg2,Blzf1,Nup160,Vrk2,H3c15,H2bc21,Smc4,Cnep1r1,Nup85,Nup98,Nup50,Smc2
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	0.0941176470588235	0.383415747432484	0.204294756516886	0.455421418619583	1.37953097004709	44	Polr1b,Taf1d,Ttf1,Gatad2b,Ubtf,Rbbp4,Polr1f,Taf1c,Polr1a,Ercc6,Tbp,Taf1a
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.0852390852390852	0.38330678560051	0.222056046145248	-0.430775750821427	-1.37770394229732	82	Nfkbia,Mag,Uba52,Plekhg2,Arhgef11,Aph1a,Arhgef10l,Ngf,Bad,Arhgef9,Sqstm1,Arhgef26,Arhgef33,Arhgef17,Ubb,Psenen,Fgd3,Rtn4,Tiam2,Rasgrf2
REACTOME_DEGRADATION_OF_AXIN	0.106029106029106	0.396765781575451	0.197822021315103	-0.476186755201361	-1.37767011905786	41	Uba52,Psmb2,Psmd8,Psmd13,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Psmb3,Psmb5,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Tnks,Psmc1,Psmd14,Psmc5,Rps27a
REACTOME_PCP_CE_PATHWAY	0.0848861283643892	0.38330678560051	0.222056046145248	-0.435713484844391	-1.37703416725126	72	Fzd2,Fzd4,Uba52,Ap2a1,Psmb2,Psmd8,Psmd13,Psma5,Wnt11,Clta,Psmd3,Cltb,Wnt4,Psmb7,Psmd6,Ubb,Cltc,Psmd2,Wnt5b,Psmb6,Smurf1,Psmb3,Psmb5,Psma6,Ap2m1,Psma7,Rac1,Psmd7,Psmb4,Psmd1,Pard6a,Ap2a2
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	0.131736526946108	0.442082127879073	0.172324344900946	-0.602927686528893	-1.37658530147953	13	Fgfr3,Ptpn11,Frs3,Grb2,Fgf1
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	0.052734375	0.376968385623272	0.276500599254472	0.415637137980998	1.37652937445426	71	Nup153,Ranbp2,Nup35,Phc3,Nup155,Nup43,Nup188,Nup160,Bmi1,Hdac7,Stag1,Pias4,Xpc,Parp1,Nup85,Nup98,Nup50,Cbx8,Pom121,Cbx2,Sp100,Tpr,Nup205,Smc5,Pias2,Rnf2,Rad52,Phc1
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	0.106471816283925	0.396765781575451	0.197822021315103	-0.472995168609966	-1.37424056115192	42	Uba52,Psmb2,Psmd8,Psmd13,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Smurf1,Psmb3,Psmb5,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Psmc1,Psmd14,Psmc5,Rps27a
REACTOME_COMPLEX_III_ASSEMBLY	0.119284294234592	0.417495029821074	0.181383128498408	-0.564286241577252	-1.36744728609358	17	Nfs1,Uqcrc1,Cyc1,Hspa9,Iscu,Uqcrh,Uqcrq,Lyrm4,Uqcrc2,Uqcrfs1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.119284294234592	0.417495029821074	0.181383128498408	-0.563869903950046	-1.36643836594548	17	Chpf2,Bcan,Chst12,Cspg5,Cspg4,Chst3,Chpf,Chst11,Chst15,Csgalnact1,Chst7,Vcan
REACTOME_MAPK6_MAPK4_SIGNALING	0.0918367346938776	0.38330678560051	0.211400189384923	-0.444034666479343	-1.36639492751745	58	Uba52,Prkaca,Psmb2,Psmd8,Foxo1,Psmd13,Hspb1,Foxo3,Psma5,Mapk6,Psmd3,Psmb7,Cdc42ep3,Psmd6,Ubb,Psmd2,Psmb6,Psmb3,Psmb5,Psma6,Psma7,Rac1,Psmd7,Psmb4,Psmd1
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE	0.121272365805169	0.422801711133974	0.179782316298324	-0.561738442711931	-1.36127314894971	17	Gnb1,Calm3,Grk4,Camkmt,Nmt1,Fntb,Gucy2e
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.111111111111111	0.403058929374719	0.190023305279108	-0.548517473754759	-1.36118627238457	19	Csnk2a2,Itga5,Mapk3,Itgb1,Itga9,Itga2b,Rac1,Mapk1,Itgav,Map2k1,Map2k2
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.154738878143133	0.464319987716402	0.155241966228839	-0.621273342950919	-1.35622504160341	11	Cdkn1a
REACTOME_ORGANIC_ANION_TRANSPORTERS	0.142857142857143	0.453480637417937	0.160801401070022	-0.63370731414141	-1.35541579118065	10	Slc17a6,Slc25a18,Slc17a5,Slc25a11,Slc17a7,Slc5a5,Slc25a10
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.105263157894737	0.396765781575451	0.199915231309662	-0.44020026401169	-1.3536851209665	63	Nfkbia,Uba52,Psmb2,Psmd8,Psmd13,Calm3,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Psmb3,Psmb5,Ikbkg,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Fbxw11,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_SEROTONIN_RECEPTORS	0.138364779874214	0.44990099009901	0.172324344900946	0.629157954354767	1.35278509774712	10	Htr1d,Htr1b,Htr4
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	0.0938775510204082	0.383415747432484	0.208955027549354	-0.41468490786174	-1.34870288294777	91	Nfkbia,Uba52,Psmb2,Tab3,Psmd8,App,S100b,Psmd13,Irak2,Sqstm1,Psma5,Nlrx1,Psmd3,Nfkb2,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Irak3,Psmb3,Psmb5,Ikbkg,Psma6,Il33,Psma7,Psmd7,Psmb4,Psmd1,Tifa,Tollip,Fbxw11,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.156673114119923	0.464319987716402	0.154190966581424	-0.616295448743034	-1.34535841605801	11	Uba52,Tab3,Ubb,Tifa,Rps27a
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.134653465346535	0.448511170819684	0.169570644405628	-0.520551617464791	-1.34334413104174	22	Gng3,Gnb1,Gnas,Adcyap1,Gnb2,Gnb4,Adcyap1r1,Glp1r
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.149606299212598	0.46223187618789	0.159646701919906	-0.603512193062967	-1.34173466557394	12	Gsn,Vim,Sorbs2
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	0.093167701863354	0.383415747432484	0.211400189384923	-0.413148819003001	-1.34170754454236	92	Slc2a1,Pccb,Mthfd2l,Nfs1,Slc19a1,Ppcdc,Pdxk,Mthfs,Fasn,Naxe,Pank2,Slc5a6,Pnpo,Pcx,Mmut,Nmrk1,Pcca,Hlcs,Ppcs
REACTOME_MAP2K_AND_MAPK_ACTIVATION	0.14639175257732	0.45702791048529	0.165656695205483	-0.475120241056766	-1.3399647135178	35	Actg1,Actb,Pebp1,Mapk3
REACTOME_COMPLEX_IV_ASSEMBLY	0.125	0.430769230769231	0.181383128498408	-0.463684392063429	-1.33567458347612	40	mt-Co3,Cox6a1,Cox4i1,mt-Co1,Cox5a,Cox7a2,Cox7a2l,Cmc1,mt-Co2,Cox7c,Cox19,Higd2a,Cox6c,Cox6b1,Cox8a,Cox6a2,Cox16,Coa3,Cox11,Coq10a,Ndufa4,Coa5
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.0727969348659004	0.376968385623272	0.231126709673834	-0.377444086578858	-1.33512753347179	178	Qdpr,Tph2,Slc6a11,Aspa,Asl,Bckdk,Slc36a4,Nmral1,Slc25a12,Ahcy,Got1,Got2,Gcsh,Psmb2,Phgdh,Ass1,Psmd8,Bckdha,Glud1,Psmd13,Ddc,Ckb,Mpst,Gstz1,Psat1,Psma5,Psph,Echs1,Oaz1,Txn2,Nat8l,Pipox,Prodh,Glul,Slc44a1,Ogdh,Psmd3,Slc6a8,Ckmt1,Sat1,Psmb7,Psmd6,Azin1,Oaz2,Psmd2,Psmb6,Asrgl1,Oat,Tst,Hibadh,Psmb3,Slc6a12,Psmb5,Psma6,Psma7,Carns1,Psmd7,Psmb4,Psmd1,Dlst,Th,Pcbd1,Psmc1,Slc5a5,Serinc3,Psmd14,Aass,Auh,Chdh,Psmc5,Hdc,Slc25a10,Aspg
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	0.11545988258317	0.413808219178082	0.183023938384487	0.497010273915108	1.33501493767834	26	Kmt2d,Ep300,Trrap,Bcl9,Bcl9l,Leo1,Men1,Ash2l,Lef1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.109561752988048	0.399054189745085	0.190023305279108	-0.436811087814451	-1.33476100601523	55	Fgfr3,Ctsd,Atp6v0e2,Mapk3,Atp6ap1,Pik3c3,Atp6v1g2,Atp6v1b2,Ptpn11,Atp6v1e1,Grb2,Irs2,Fgf7,Fgf1,Pik3r1,Pik3ca,Atp6v1h,Atp6v0c,Atp6v0d1,Mapk1,Atp6v1f
