pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_IL2_STAT5_SIGNALING	0.0635208711433757	0.160368459339018	0.241339976815091	-0.409127834747302	-1.39938676854518	161	Maff,Rhob,Emp1,Ndrg1,Aplp1,Cd83,Cd81,Socs2,Swap70,Prnp,Syt11,Il4ra,Plpp1,Lrig1,Klf6,Spp1,Ikzf4,Gpx4,Car2,Plagl1,Bcl2l1,Syngr2,Map6,Sh3bgrl2,Ncs1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0645756457564576	0.160368459339018	0.241339976815091	-0.40462129831462	-1.39176725372361	171	Slc2a1,Klf4,Endod1,Tpbg,Rab31,Amfr,B4galt1,Abat,Pmaip1,Gab2,Gfra1,Kcnk5,Bag1,Med24,Dhcr7,Lrig1,Fkbp5,Fdft1,Adcy9,Reep1,Fasn,Hes1,Celsr1,Chpt1,Itpk1,Snx24,Hspb8,Syt12,Sec14l2,Syngr1,Scnn1a,Tmem164,Tiparp,Bhlhe40,Cish,Slc27a2,Stc2,Tubb2b
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0687732342007435	0.160368459339018	0.234392647294686	-0.407648876622589	-1.38677816271937	157	Zfp36,Klf4,Sgk1,Fgfr3,Tpbg,Rab31,Amfr,Cd9,Fabp5,Sord,Kcnk5,Bag1,Dhcr7,Ass1,Fkbp5,Car2,Ckb,Idh2,Xrcc3,Fdft1,Slc2a8,Impa2,Cdh1,Chpt1,Gal,Itpk1,Hspb8,Jak1,Igsf1,Tst,Scnn1a,Id2,Cish,Llgl2,Cacna2d2,Slc27a2
HALLMARK_FATTY_ACID_METABOLISM	0.101663585951941	0.188265899911002	0.190023305279108	-0.395121641107449	-1.33254264324581	134	Mdh1,Rap1gds1,Aco2,Dhcr24,Eno2,Idh3g,Cryz,Rdh11,Suclg1,Car2,Idh1,Gstz1,Pdha1,Aldh1a1,Acadl,Gpd1,Mdh2,Nsdhl,Ywhah,Acat2,Echs1,Fasn,Cbr1,Cpt2,Me1,Glul,Aldoa,Ephx1,Inmt,Acsl5,Eci2,Cbr3,Acot2,Mgll,Ehhadh,Gabarapl1,Acaa2,Apex1,Prdx6,Hadhb,Dlst,Pdhb,Acadvl,Hsd17b11,Mif,Maoa,Pcbd1,Fh1,Blvra,Auh,Nbn,Cpt1a,Erp29,Urod
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.112338858195212	0.193687686543469	0.179782316298324	-0.378100782514926	-1.27918103828174	138	Cdkn1a,Nfkbia,Txnip,Pde4b,Gch1,Serping1,Il4ra,Psmb2
HALLMARK_TGF_BETA_SIGNALING	0.161554192229039	0.243145066791657	0.156312403073186	-0.424955208935419	-1.26679584200155	53	Id1,Ppp1r15a,Ppm1a,Rab31,Serpine1,Eng,Smad1,Smad6,Thbs1,Cdh1,Junb,Smad3,Smurf1,Furin,Id2
HALLMARK_PEROXISOME	0.147117296222664	0.231713426853707	0.161978948883402	-0.39531723450604	-1.26629522002978	90	Ctbp1,Slc35b2,Pex14,Dhcr24,Cacna1b,Rdh11,Prdx1,Sod1,Idh1,Aldh1a1,Ywhah,Idh2,Cln6,Fads1,Nudt19,Abcc8,Fis1,Acsl5,Lonp2,Eci2,Ehhadh,Cnbp,Ttr,Slc27a2
HALLMARK_GLYCOLYSIS	0.10760667903525	0.192154783991519	0.184706471207739	-0.365162483115263	-1.25652280734923	174	Ddit4,Mdh1,Hs6st2,Tpbg,G6pdx,Glrx,Chpf2,B4galt1,Chst12,Akr1a1,Got1,Eno2,Got2,Dpysl4,Med24,Tpi1,Pkm,Sdc3,Pygb,Efna3,Met,Sod1,Idh1,Mertk,Capn5,Mdh2,Nsdhl,Gpc4,Hdlbp,Cln6,Pgam1,Angptl4,Me1,Aldoa,Irs2,Ppfia4,Pcx,Gpc3,Gpc1,Adora2b,Chpf,Vldlr,Ext1,Spag4,Galk2,Sap30,Me2,B3gat3,Stc2,Nol3,Nt5e,Chst2
HALLMARK_KRAS_SIGNALING_DN	0.148296593186373	0.231713426853707	0.161978948883402	-0.386813060757139	-1.25578704877432	111	Btg2,Lfng,Sgk1,Coq8a,Fgfr3,Snn,Edn1,Igfbp2,Pdk2
HALLMARK_PROTEIN_SECRETION	0.165338645418327	0.243145066791657	0.152144922367565	-0.385652790689268	-1.232648214458	92	Stx7,Ergic3,Sec24d,Gnas,Rab22a,Scrn1,Sod1,Tsg101,Gosr2,Ykt6,Clta,M6pr,Cope,Atp1a1,Cltc,Arf1,Bnip3,Scamp1,Atp6v1h,Stx12,Kif1b,Ap2m1,Vps4b,Mapk1,Arfgef2,Sspn,Gbf1,Sec31a,Copb1,Vps45
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.179591836734694	0.256559766763848	0.147331213699377	-0.374395951244271	-1.2037932647774	104	Ddit4,Atf3,Cebpb,Lsm4,Eef2,Nop56,Parn,Tubb2a,Nfyb,Npm1,Xpot,Rps14,Exoc2,Psat1,Gosr2,Arxes2,Dkc1
HALLMARK_APICAL_JUNCTION	0.143119266055046	0.231713426853707	0.157402899305283	-0.348739753652512	-1.20350637715668	176	Actg1,Actb,Itgb4,Kcnh2,Cnn2,Lamb3,B4galt1,Evl,Msn,Cntn1,Insig1,Adra1b,Sorbs3,Thy1,Sdc3,Parva,Mvd,Adam23,Zyx,Negr1,Mpzl2,Nlgn2,Ywhah,Itgb1,Adam15,Vasp,Nrap,Nectin4,Slit2,Gnai2,Amigo1,Cldn11,Ptk2,Gnai1,Cdh1,Dmp1,Flnc,Itga9,Rsu1
HALLMARK_ALLOGRAFT_REJECTION	0.314453125	0.436740451388889	0.104343952581949	0.304640962552547	1.07849510515073	104	Inhba,Cfp,Inhbb,Acvr2a,Irf8,Mtif2,Ets1,Eif3j1,St8sia4,Abce1,Eif3a,Ikbkb,Csf1,Lyn,Il16,Traf2,Fcgr2b
HALLMARK_MITOTIC_SPINDLE	0.382222222222222	0.516516516516517	0.10027910675413	0.276649355122229	1.03885709803934	180	Nin,Katna1,Arhgap29,Cenpj,Hook3,Pxn,Numa1,Kif22,Kptn,Rasa2,Mid1,Arhgef7,Lmnb1,Alms1,Myo9b,Bcr,Epb41,Ophn1,Wasl,Espl1,Ppp4r2,Tsc1,Rock1,Cep57,Rhot2,Cdc42ep1,Itsn1,Als2,Cdc27,Rasa1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.51004016064257	0.622000195905574	0.0782955249944794	0.323453729488128	0.967154361261215	39	Ptch1,Numb,Axin2,Jag1,Skp2,Hey2,Dvl2,Adam17,Lef1,Fzd8,Ppard,Maml1,Jag2,Rbpj
HALLMARK_NOTCH_SIGNALING	0.497005988023952	0.622000195905574	0.0793434960134973	-0.348233755273318	-0.955008252292164	32	Lfng,Notch1,Aph1a
