"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"KEGG","Leishmaniasis","KEGG:05140","false","5.544785922194365e-7","6.256115216801467","48","812","16","14151","ENSG00000027697,ENSG00000055208,ENSG00000073756,ENSG00000092969,ENSG00000096968,ENSG00000100906,ENSG00000109320,ENSG00000115008,ENSG00000115415,ENSG00000125538,ENSG00000125730,ENSG00000137462,ENSG00000159128,ENSG00000162434,ENSG00000173039,ENSG00000177606"
"KEGG","Toxoplasmosis","KEGG:05145","false","6.424922363922176e-7","6.192132115798054","83","812","21","14151","ENSG00000023445,ENSG00000027697,ENSG00000034152,ENSG00000055208,ENSG00000065135,ENSG00000092969,ENSG00000096968,ENSG00000100906,ENSG00000101966,ENSG00000109320,ENSG00000110330,ENSG00000115415,ENSG00000127955,ENSG00000130164,ENSG00000137462,ENSG00000159128,ENSG00000162434,ENSG00000164305,ENSG00000173039,ENSG00000185338,ENSG00000196878"
"KEGG","Legionellosis","KEGG:05134","false","0.000001086398025171499","5.9640110325130395","50","812","16","14151","ENSG00000013441,ENSG00000077150,ENSG00000081041,ENSG00000100906,ENSG00000109320,ENSG00000125538,ENSG00000125730,ENSG00000136244,ENSG00000137462,ENSG00000137752,ENSG00000163734,ENSG00000163739,ENSG00000164305,ENSG00000169429,ENSG00000173039,ENSG00000265808"
"KEGG","C-type lectin receptor signaling pathway","KEGG:04625","false","0.0000012776210572350812","5.893597938944059","86","812","21","14151","ENSG00000069399,ENSG00000073756,ENSG00000077150,ENSG00000083799,ENSG00000100906,ENSG00000104856,ENSG00000109320,ENSG00000115415,ENSG00000117461,ENSG00000121879,ENSG00000125347,ENSG00000125538,ENSG00000135679,ENSG00000136244,ENSG00000137752,ENSG00000145675,ENSG00000173039,ENSG00000173846,ENSG00000177606,ENSG00000213281,ENSG00000263528"
"KEGG","Transcriptional misregulation in cancer","KEGG:05202","false","0.0000016117774460168239","5.792694925706793","137","812","27","14151","ENSG00000023445,ENSG00000056558,ENSG00000100625,ENSG00000109320,ENSG00000109787,ENSG00000110330,ENSG00000113916,ENSG00000122861,ENSG00000126778,ENSG00000135679,ENSG00000136244,ENSG00000136997,ENSG00000138756,ENSG00000139318,ENSG00000140379,ENSG00000140464,ENSG00000141510,ENSG00000144802,ENSG00000149948,ENSG00000162924,ENSG00000163513,ENSG00000164400,ENSG00000169429,ENSG00000170365,ENSG00000172216,ENSG00000173039,ENSG00000274750"
"KEGG","Amoebiasis","KEGG:05146","false","0.0000020723158854332044","5.68354404388616","73","812","19","14151","ENSG00000081041,ENSG00000092969,ENSG00000109320,ENSG00000115594,ENSG00000117461,ENSG00000121879,ENSG00000125538,ENSG00000136244,ENSG00000137462,ENSG00000145675,ENSG00000163734,ENSG00000163739,ENSG00000164305,ENSG00000164400,ENSG00000169429,ENSG00000170542,ENSG00000173039,ENSG00000187498,ENSG00000196878"
"KEGG","Inflammatory bowel disease","KEGG:05321","false","0.0000035189224344155194","5.453590305962929","35","812","13","14151","ENSG00000027697,ENSG00000092969,ENSG00000109320,ENSG00000115008,ENSG00000115415,ENSG00000125538,ENSG00000136244,ENSG00000137462,ENSG00000159128,ENSG00000166949,ENSG00000167207,ENSG00000173039,ENSG00000177606"
"KEGG","Hematopoietic cell lineage","KEGG:04640","false","0.000005127475768877239","5.29009638331801","42","812","14","14151","ENSG00000026508,ENSG00000072274,ENSG00000104432,ENSG00000108342,ENSG00000115008,ENSG00000115594,ENSG00000125538,ENSG00000136244,ENSG00000164171,ENSG00000164400,ENSG00000168685,ENSG00000174059,ENSG00000184371,ENSG00000196352"
"KEGG","Rheumatoid arthritis","KEGG:05323","false","0.000006527118144108352","5.185278526285185","63","812","17","14151","ENSG00000081041,ENSG00000090339,ENSG00000092969,ENSG00000108691,ENSG00000115008,ENSG00000115009,ENSG00000124875,ENSG00000125538,ENSG00000136244,ENSG00000137462,ENSG00000163734,ENSG00000163735,ENSG00000163739,ENSG00000164400,ENSG00000169429,ENSG00000177606,ENSG00000184371"
"KEGG","Chemical carcinogenesis - receptor activation","KEGG:05207","false","0.0000197411206686859","4.704628196832973","135","812","25","14151","ENSG00000065135,ENSG00000096968,ENSG00000101384,ENSG00000101966,ENSG00000106546,ENSG00000109320,ENSG00000113916,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000126561,ENSG00000127955,ENSG00000136826,ENSG00000136997,ENSG00000138675,ENSG00000138685,ENSG00000139687,ENSG00000145675,ENSG00000146592,ENSG00000146648,ENSG00000173039,ENSG00000177189,ENSG00000177606,ENSG00000213281,ENSG00000263528"
"KEGG","Colorectal cancer","KEGG:05210","false","0.00002362453765087901","4.626636682189569","84","812","19","14151","ENSG00000092969,ENSG00000105327,ENSG00000109321,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000124882,ENSG00000136997,ENSG00000141510,ENSG00000141682,ENSG00000145675,ENSG00000146648,ENSG00000160271,ENSG00000163235,ENSG00000163513,ENSG00000164305,ENSG00000166949,ENSG00000177606,ENSG00000213281"
"KEGG","Small cell lung cancer","KEGG:05222","false","0.00002362453765087901","4.626636682189569","84","812","19","14151","ENSG00000023445,ENSG00000056558,ENSG00000073756,ENSG00000100906,ENSG00000101966,ENSG00000109320,ENSG00000110330,ENSG00000117461,ENSG00000121879,ENSG00000136997,ENSG00000138448,ENSG00000139687,ENSG00000141510,ENSG00000145675,ENSG00000164171,ENSG00000164305,ENSG00000173039,ENSG00000187498,ENSG00000196878"
"KEGG","Necroptosis","KEGG:04217","false","0.000037593588032225124","4.424886222085296","121","812","23","14151","ENSG00000003402,ENSG00000023445,ENSG00000026103,ENSG00000027697,ENSG00000083799,ENSG00000086065,ENSG00000096968,ENSG00000101966,ENSG00000110330,ENSG00000115008,ENSG00000115415,ENSG00000118503,ENSG00000120889,ENSG00000121858,ENSG00000125538,ENSG00000126561,ENSG00000137752,ENSG00000142166,ENSG00000159110,ENSG00000159128,ENSG00000162434,ENSG00000165637,ENSG00000167996"
"KEGG","Cellular senescence","KEGG:04218","false","0.000053913979761287946","4.268298608728348","142","812","25","14151","ENSG00000034152,ENSG00000056972,ENSG00000092969,ENSG00000104320,ENSG00000106366,ENSG00000109320,ENSG00000113456,ENSG00000115008,ENSG00000117461,ENSG00000121879,ENSG00000134954,ENSG00000135679,ENSG00000136244,ENSG00000136997,ENSG00000139687,ENSG00000141510,ENSG00000145675,ENSG00000152518,ENSG00000163513,ENSG00000165637,ENSG00000166949,ENSG00000169429,ENSG00000173039,ENSG00000185650,ENSG00000213281"
"KEGG","Human papillomavirus infection","KEGG:05165","false","0.00006386268833464934","4.194752803549009","267","812","37","14151","ENSG00000026103,ENSG00000041982,ENSG00000073756,ENSG00000078304,ENSG00000080815,ENSG00000101384,ENSG00000105855,ENSG00000109320,ENSG00000115415,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000125347,ENSG00000135114,ENSG00000135679,ENSG00000138448,ENSG00000139687,ENSG00000141510,ENSG00000142166,ENSG00000145675,ENSG00000146592,ENSG00000146648,ENSG00000148498,ENSG00000154001,ENSG00000159110,ENSG00000162434,ENSG00000164171,ENSG00000164305,ENSG00000164683,ENSG00000164930,ENSG00000171522,ENSG00000173039,ENSG00000184384,ENSG00000187498,ENSG00000196878,ENSG00000213281,ENSG00000263528"
"KEGG","Human T-cell leukemia virus 1 infection","KEGG:05166","false","0.00008500278507030936","4.070566844628626","185","812","29","14151","ENSG00000077150,ENSG00000090339,ENSG00000092969,ENSG00000100906,ENSG00000101966,ENSG00000104856,ENSG00000109320,ENSG00000115594,ENSG00000117461,ENSG00000121879,ENSG00000126561,ENSG00000128016,ENSG00000134954,ENSG00000136244,ENSG00000136997,ENSG00000139687,ENSG00000141510,ENSG00000145675,ENSG00000146592,ENSG00000157557,ENSG00000162434,ENSG00000163513,ENSG00000164400,ENSG00000165637,ENSG00000166949,ENSG00000173039,ENSG00000175592,ENSG00000177606,ENSG00000213281"
"KEGG","Chronic myeloid leukemia","KEGG:05220","false","0.00009978166361073601","4.0009492595575935","75","812","17","14151","ENSG00000092969,ENSG00000097007,ENSG00000100906,ENSG00000109320,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000126561,ENSG00000135679,ENSG00000136997,ENSG00000139687,ENSG00000141510,ENSG00000145675,ENSG00000163513,ENSG00000166949,ENSG00000173039,ENSG00000213281"
"KEGG","Pertussis","KEGG:05133","false","0.00018180333526711859","3.7403981537058084","62","812","15","14151","ENSG00000065135,ENSG00000109320,ENSG00000115008,ENSG00000124875,ENSG00000125347,ENSG00000125538,ENSG00000125730,ENSG00000127955,ENSG00000136244,ENSG00000137752,ENSG00000163735,ENSG00000164305,ENSG00000169429,ENSG00000173039,ENSG00000177606"
"KEGG","Cytosolic DNA-sensing pathway","KEGG:04623","false","0.00022611528160824954","3.645670085625154","63","812","15","14151","ENSG00000100906,ENSG00000101347,ENSG00000107201,ENSG00000109320,ENSG00000125538,ENSG00000136244,ENSG00000137752,ENSG00000145907,ENSG00000160710,ENSG00000163565,ENSG00000164305,ENSG00000164430,ENSG00000169245,ENSG00000173039,ENSG00000263528"
"KEGG","Neurotrophin signaling pathway","KEGG:04722","false","0.00028764390119803387","3.54114482971816","107","812","20","14151","ENSG00000080815,ENSG00000090376,ENSG00000097007,ENSG00000100906,ENSG00000104312,ENSG00000109320,ENSG00000111252,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000127314,ENSG00000134070,ENSG00000141510,ENSG00000145675,ENSG00000146232,ENSG00000173039,ENSG00000177189,ENSG00000177606,ENSG00000197442,ENSG00000213281"
"KEGG","Proteoglycans in cancer","KEGG:05205","false","0.00032098967166688475","3.493508941458813","166","812","26","14151","ENSG00000026103,ENSG00000026508,ENSG00000092969,ENSG00000100234,ENSG00000100644,ENSG00000105971,ENSG00000105974,ENSG00000113070,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000122861,ENSG00000124145,ENSG00000135679,ENSG00000136997,ENSG00000137462,ENSG00000138448,ENSG00000138685,ENSG00000141510,ENSG00000145675,ENSG00000146648,ENSG00000164171,ENSG00000164305,ENSG00000164930,ENSG00000185920,ENSG00000213281"
"KEGG","Prolactin signaling pathway","KEGG:04917","false","0.00033348432357913836","3.4769245765693007","57","812","14","14151","ENSG00000096968,ENSG00000109320,ENSG00000115415,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000125347,ENSG00000126561,ENSG00000145675,ENSG00000171150,ENSG00000173039,ENSG00000184557,ENSG00000185338,ENSG00000213281"
"KEGG","Th1 and Th2 cell differentiation","KEGG:04658","false","0.00041665195657295527","3.3802265744123274","58","812","14","14151","ENSG00000020633,ENSG00000027697,ENSG00000096968,ENSG00000100906,ENSG00000101384,ENSG00000109320,ENSG00000115415,ENSG00000126561,ENSG00000146232,ENSG00000159128,ENSG00000162434,ENSG00000173039,ENSG00000177606,ENSG00000184384"
"KEGG","Fluid shear stress and atherosclerosis","KEGG:05418","false","0.0004248698608842535","3.3717440754906343","119","812","21","14151","ENSG00000007908,ENSG00000078401,ENSG00000090339,ENSG00000105971,ENSG00000105974,ENSG00000108691,ENSG00000109320,ENSG00000115008,ENSG00000115594,ENSG00000116044,ENSG00000117461,ENSG00000121879,ENSG00000124145,ENSG00000125538,ENSG00000138448,ENSG00000141510,ENSG00000145675,ENSG00000162692,ENSG00000173039,ENSG00000177606,ENSG00000197442"
"KEGG","MicroRNAs in cancer","KEGG:05206","false","0.0004677737587535866","3.329964144964166","149","812","24","14151","ENSG00000026508,ENSG00000041982,ENSG00000073756,ENSG00000092969,ENSG00000097007,ENSG00000100234,ENSG00000109320,ENSG00000114861,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000122861,ENSG00000135679,ENSG00000136997,ENSG00000141510,ENSG00000143384,ENSG00000145675,ENSG00000146648,ENSG00000149948,ENSG00000164305,ENSG00000169242,ENSG00000185338,ENSG00000213281,ENSG00000277443"
"KEGG","Pancreatic cancer","KEGG:05212","false","0.0004884221819833132","3.311204620537574","75","812","16","14151","ENSG00000075651,ENSG00000092969,ENSG00000109320,ENSG00000115415,ENSG00000117461,ENSG00000121879,ENSG00000139687,ENSG00000141510,ENSG00000145675,ENSG00000146648,ENSG00000160271,ENSG00000162434,ENSG00000163235,ENSG00000163513,ENSG00000166949,ENSG00000173039"
"KEGG","Malaria","KEGG:05144","false","0.0006274766846228283","3.202402406783609","31","812","10","14151","ENSG00000007908,ENSG00000090339,ENSG00000092969,ENSG00000108342,ENSG00000108691,ENSG00000125538,ENSG00000136244,ENSG00000137462,ENSG00000162692,ENSG00000169429"
"KEGG","Pathogenic Escherichia coli infection","KEGG:05130","false","0.0010127388182702393","2.9945025431977847","166","812","25","14151","ENSG00000013297,ENSG00000026103,ENSG00000055208,ENSG00000097007,ENSG00000100906,ENSG00000104067,ENSG00000109320,ENSG00000115091,ENSG00000115594,ENSG00000120063,ENSG00000120889,ENSG00000121858,ENSG00000125538,ENSG00000128641,ENSG00000136244,ENSG00000137752,ENSG00000157224,ENSG00000159261,ENSG00000163347,ENSG00000164305,ENSG00000169429,ENSG00000173039,ENSG00000177606,ENSG00000196954,ENSG00000198121"
"KEGG","Relaxin signaling pathway","KEGG:04926","false","0.0011144294390706346","2.9529474239916143","107","812","19","14151","ENSG00000065135,ENSG00000078401,ENSG00000100906,ENSG00000109320,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000127955,ENSG00000145675,ENSG00000146592,ENSG00000146648,ENSG00000150630,ENSG00000163513,ENSG00000172380,ENSG00000173039,ENSG00000177606,ENSG00000186469,ENSG00000187498,ENSG00000213281"
"KEGG","Tuberculosis","KEGG:05152","false","0.001221687607074213","2.9130398316288693","127","812","21","14151","ENSG00000027697,ENSG00000078142,ENSG00000092969,ENSG00000096968,ENSG00000104312,ENSG00000109320,ENSG00000115008,ENSG00000115415,ENSG00000125538,ENSG00000125730,ENSG00000134070,ENSG00000136244,ENSG00000137462,ENSG00000159128,ENSG00000162434,ENSG00000163131,ENSG00000164305,ENSG00000167207,ENSG00000172216,ENSG00000173039,ENSG00000173846"
"KEGG","Cell adhesion molecules","KEGG:04514","false","0.0016352362388755229","2.7864194969310967","82","812","16","14151","ENSG00000007908,ENSG00000013297,ENSG00000090339,ENSG00000105855,ENSG00000120217,ENSG00000124145,ENSG00000138448,ENSG00000157224,ENSG00000159261,ENSG00000160223,ENSG00000162692,ENSG00000163347,ENSG00000170017,ENSG00000174059,ENSG00000197646,ENSG00000197965"
"KEGG","Platinum drug resistance","KEGG:01524","false","0.0017223698818604816","2.7638735773880994","65","812","14","14151","ENSG00000023445,ENSG00000023839,ENSG00000026103,ENSG00000101966,ENSG00000105327,ENSG00000110330,ENSG00000117461,ENSG00000121879,ENSG00000135679,ENSG00000141510,ENSG00000141682,ENSG00000145675,ENSG00000164305,ENSG00000197442"
"KEGG","Acute myeloid leukemia","KEGG:05221","false","0.0022003091246403364","2.6575163002257445","58","812","13","14151","ENSG00000109320,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000126561,ENSG00000136997,ENSG00000139318,ENSG00000140379,ENSG00000140464,ENSG00000145675,ENSG00000164400,ENSG00000173039,ENSG00000213281"
"KEGG","Natural killer cell mediated cytotoxicity","KEGG:04650","false","0.002615873612141022","2.5823832430984304","76","812","15","14151","ENSG00000026103,ENSG00000027697,ENSG00000090339,ENSG00000115904,ENSG00000117461,ENSG00000120889,ENSG00000121858,ENSG00000121879,ENSG00000142166,ENSG00000145675,ENSG00000159110,ENSG00000159128,ENSG00000164305,ENSG00000164400,ENSG00000213281"
"KEGG","Prostate cancer","KEGG:05215","false","0.003053897830156187","2.5151454965990534","86","812","16","14151","ENSG00000100906,ENSG00000109320,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000122861,ENSG00000135679,ENSG00000139687,ENSG00000141510,ENSG00000145675,ENSG00000146592,ENSG00000146648,ENSG00000163235,ENSG00000167034,ENSG00000173039,ENSG00000213281"
"KEGG","Viral carcinogenesis","KEGG:05203","false","0.003375563831297861","2.4716536751678797","167","812","24","14151","ENSG00000048052,ENSG00000056558,ENSG00000077150,ENSG00000100603,ENSG00000100906,ENSG00000109320,ENSG00000117461,ENSG00000121879,ENSG00000125730,ENSG00000126561,ENSG00000134352,ENSG00000135679,ENSG00000139687,ENSG00000141510,ENSG00000141682,ENSG00000145675,ENSG00000146592,ENSG00000162434,ENSG00000162924,ENSG00000164305,ENSG00000173039,ENSG00000177606,ENSG00000213281,ENSG00000215301"
"KEGG","Ras signaling pathway","KEGG:04014","false","0.0045791231932807075","2.3392176723835667","181","812","25","14151","ENSG00000075651,ENSG00000089234,ENSG00000097007,ENSG00000109320,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000127314,ENSG00000134954,ENSG00000138675,ENSG00000138685,ENSG00000142627,ENSG00000145675,ENSG00000146648,ENSG00000150630,ENSG00000157557,ENSG00000160271,ENSG00000162924,ENSG00000163235,ENSG00000169242,ENSG00000172380,ENSG00000173039,ENSG00000184371,ENSG00000186469,ENSG00000213281"
"KEGG","RIG-I-like receptor signaling pathway","KEGG:04622","false","0.005026358867537824","2.2987465072620443","54","812","12","14151","ENSG00000083799,ENSG00000100906,ENSG00000107201,ENSG00000109320,ENSG00000115267,ENSG00000121060,ENSG00000160710,ENSG00000169245,ENSG00000169429,ENSG00000173039,ENSG00000215301,ENSG00000263528"
"KEGG","HIF-1 signaling pathway","KEGG:04066","false","0.006289449168555662","2.2013873885025905","91","812","16","14151","ENSG00000027697,ENSG00000072274,ENSG00000078401,ENSG00000100644,ENSG00000102265,ENSG00000106366,ENSG00000109320,ENSG00000117461,ENSG00000121879,ENSG00000135766,ENSG00000136244,ENSG00000145675,ENSG00000146648,ENSG00000159128,ENSG00000170525,ENSG00000173039"
"KEGG","Ferroptosis","KEGG:04216","false","0.008317864474076571","2.0799881600278534","33","812","9","14151","ENSG00000068366,ENSG00000072274,ENSG00000104635,ENSG00000110911,ENSG00000130066,ENSG00000141510,ENSG00000151012,ENSG00000165637,ENSG00000167996"
"KEGG","FoxO signaling pathway","KEGG:04068","false","0.008537100990717724","2.0686895810063453","113","812","18","14151","ENSG00000092969,ENSG00000113916,ENSG00000115904,ENSG00000117461,ENSG00000118515,ENSG00000121858,ENSG00000121879,ENSG00000135679,ENSG00000136244,ENSG00000145632,ENSG00000145675,ENSG00000146648,ENSG00000163513,ENSG00000166949,ENSG00000168685,ENSG00000173846,ENSG00000213281,ENSG00000291237"
"KEGG","Renal cell carcinoma","KEGG:05211","false","0.009317735412048146","2.0306896260104574","66","812","13","14151","ENSG00000092969,ENSG00000100644,ENSG00000115904,ENSG00000116016,ENSG00000117461,ENSG00000121879,ENSG00000127314,ENSG00000134954,ENSG00000135766,ENSG00000145675,ENSG00000163235,ENSG00000177606,ENSG00000213281"
"KEGG","Sphingolipid signaling pathway","KEGG:04071","false","0.00965352167962945","2.015314223752655","104","812","17","14151","ENSG00000065135,ENSG00000075651,ENSG00000078304,ENSG00000109320,ENSG00000117461,ENSG00000120063,ENSG00000121879,ENSG00000127955,ENSG00000141510,ENSG00000145675,ENSG00000154001,ENSG00000163082,ENSG00000173039,ENSG00000197442,ENSG00000198964,ENSG00000213281,ENSG00000213694"
"KEGG","Hippo signaling pathway","KEGG:04390","false","0.010445631403041698","1.9810653032596401","125","812","19","14151","ENSG00000019549,ENSG00000023445,ENSG00000074047,ENSG00000092969,ENSG00000105327,ENSG00000106366,ENSG00000109321,ENSG00000110330,ENSG00000118523,ENSG00000125845,ENSG00000136997,ENSG00000139926,ENSG00000143514,ENSG00000148498,ENSG00000151748,ENSG00000163513,ENSG00000164930,ENSG00000166949,ENSG00000170365"
"KEGG","Complement and coagulation cascades","KEGG:04610","false","0.011496109912836791","1.939449092619976","50","812","11","14151","ENSG00000003436,ENSG00000099937,ENSG00000106366,ENSG00000117525,ENSG00000122861,ENSG00000125730,ENSG00000135919,ENSG00000171860,ENSG00000196352,ENSG00000197249,ENSG00000243649"
"KEGG","Shigellosis","KEGG:05131","false","0.01431083105749628","1.8443351451916696","217","812","27","14151","ENSG00000026508,ENSG00000055208,ENSG00000078142,ENSG00000100906,ENSG00000104312,ENSG00000109320,ENSG00000109332,ENSG00000115091,ENSG00000115594,ENSG00000117461,ENSG00000121879,ENSG00000125538,ENSG00000125730,ENSG00000135679,ENSG00000137752,ENSG00000141510,ENSG00000145365,ENSG00000145675,ENSG00000145901,ENSG00000146648,ENSG00000164400,ENSG00000164430,ENSG00000169429,ENSG00000173039,ENSG00000177606,ENSG00000196954,ENSG00000274750"
"KEGG","Alcoholic liver disease","KEGG:04936","false","0.015609481282588131","1.8066115287026476","108","812","17","14151","ENSG00000026103,ENSG00000034152,ENSG00000055208,ENSG00000081041,ENSG00000100906,ENSG00000109320,ENSG00000125538,ENSG00000125730,ENSG00000136244,ENSG00000163734,ENSG00000163739,ENSG00000164305,ENSG00000169429,ENSG00000171860,ENSG00000173039,ENSG00000197442,ENSG00000263528"
"KEGG","ErbB signaling pathway","KEGG:04012","false","0.016643390159537544","1.778758205832701","79","812","14","14151","ENSG00000097007,ENSG00000109321,ENSG00000113070,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000124882,ENSG00000126561,ENSG00000136997,ENSG00000145675,ENSG00000146648,ENSG00000163235,ENSG00000177606,ENSG00000213281"
"KEGG","Chemical carcinogenesis - reactive oxygen species","KEGG:05208","false","0.016994251369692924","1.769697962188451","196","812","25","14151","ENSG00000075651,ENSG00000097007,ENSG00000100644,ENSG00000100906,ENSG00000106546,ENSG00000109320,ENSG00000115825,ENSG00000115904,ENSG00000116044,ENSG00000117461,ENSG00000121879,ENSG00000145675,ENSG00000146648,ENSG00000165637,ENSG00000173039,ENSG00000177606,ENSG00000196396,ENSG00000197442,ENSG00000198727,ENSG00000198786,ENSG00000198804,ENSG00000198886,ENSG00000198888,ENSG00000213281,ENSG00000291237"
"KEGG","Epithelial cell signaling in Helicobacter pylori infection","KEGG:05120","false","0.020742556375853403","1.6831377208731808","62","812","12","14151","ENSG00000081041,ENSG00000100906,ENSG00000104067,ENSG00000109320,ENSG00000113070,ENSG00000146648,ENSG00000163734,ENSG00000163739,ENSG00000164305,ENSG00000169429,ENSG00000173039,ENSG00000177606"
"KEGG","Growth hormone synthesis, secretion and action","KEGG:04935","false","0.02562655899743079","1.591309704730866","92","812","15","14151","ENSG00000034152,ENSG00000065135,ENSG00000096968,ENSG00000115415,ENSG00000115904,ENSG00000117461,ENSG00000121879,ENSG00000126561,ENSG00000127955,ENSG00000145675,ENSG00000146592,ENSG00000171223,ENSG00000184557,ENSG00000185338,ENSG00000213281"
"KEGG","Yersinia infection","KEGG:05135","false","0.046280663780884614","1.3346004208026547","118","812","17","14151","ENSG00000034152,ENSG00000055208,ENSG00000100906,ENSG00000108691,ENSG00000109320,ENSG00000115091,ENSG00000117461,ENSG00000121879,ENSG00000125538,ENSG00000136244,ENSG00000137752,ENSG00000143398,ENSG00000145675,ENSG00000169429,ENSG00000173039,ENSG00000177189,ENSG00000177606"
"KEGG","Insulin resistance","KEGG:04931","false","0.04727828508568922","1.3253382849044981","87","812","14","14151","ENSG00000100906,ENSG00000109320,ENSG00000117461,ENSG00000121879,ENSG00000131459,ENSG00000136111,ENSG00000136244,ENSG00000145675,ENSG00000146592,ENSG00000173039,ENSG00000173281,ENSG00000177189,ENSG00000184557,ENSG00000196396"
