"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"KEGG","Viral protein interaction with cytokine and cytokine receptor","KEGG:04061","false","4.915983363397239e-8","7.308389595516463","44","1513","21","14549","ENSG00000006210,ENSG00000067182,ENSG00000081041,ENSG00000104689,ENSG00000108688,ENSG00000108691,ENSG00000111321,ENSG00000115009,ENSG00000120889,ENSG00000121858,ENSG00000124875,ENSG00000136244,ENSG00000163734,ENSG00000163735,ENSG00000163739,ENSG00000169245,ENSG00000169248,ENSG00000169429,ENSG00000184371,ENSG00000184451,ENSG00000271503"
"KEGG","Cellular senescence","KEGG:04218","false","3.2351198368255467e-7","6.49010962735753","142","1513","40","14549","ENSG00000034152,ENSG00000056972,ENSG00000064393,ENSG00000092969,ENSG00000096433,ENSG00000099860,ENSG00000101057,ENSG00000104320,ENSG00000105329,ENSG00000106366,ENSG00000109320,ENSG00000110092,ENSG00000112576,ENSG00000115008,ENSG00000123374,ENSG00000124762,ENSG00000126934,ENSG00000131196,ENSG00000133101,ENSG00000134954,ENSG00000136244,ENSG00000136997,ENSG00000141510,ENSG00000147883,ENSG00000147889,ENSG00000152518,ENSG00000161011,ENSG00000163513,ENSG00000164045,ENSG00000166949,ENSG00000169429,ENSG00000171608,ENSG00000173039,ENSG00000185650,ENSG00000204525,ENSG00000204592,ENSG00000204642,ENSG00000205250,ENSG00000206503,ENSG00000234745"
"KEGG","Hepatitis B","KEGG:05161","false","8.995152243030985e-7","6.045991481818293","141","1513","39","14549","ENSG00000015475,ENSG00000034152,ENSG00000055208,ENSG00000092969,ENSG00000100906,ENSG00000105329,ENSG00000105639,ENSG00000107175,ENSG00000107201,ENSG00000109320,ENSG00000115267,ENSG00000123374,ENSG00000124762,ENSG00000126561,ENSG00000126767,ENSG00000126934,ENSG00000127666,ENSG00000131196,ENSG00000131323,ENSG00000133101,ENSG00000136244,ENSG00000136997,ENSG00000137462,ENSG00000141510,ENSG00000142798,ENSG00000162434,ENSG00000163513,ENSG00000166888,ENSG00000166949,ENSG00000168610,ENSG00000169429,ENSG00000171608,ENSG00000172936,ENSG00000173039,ENSG00000177606,ENSG00000184216,ENSG00000185507,ENSG00000197122,ENSG00000263528"
"KEGG","AGE-RAGE signaling pathway in diabetic complications","KEGG:04933","false","0.0000013606946993582512","5.866239307021242","94","1513","30","14549","ENSG00000007908,ENSG00000078401,ENSG00000090339,ENSG00000092969,ENSG00000105329,ENSG00000106366,ENSG00000108691,ENSG00000109320,ENSG00000110092,ENSG00000115008,ENSG00000117525,ENSG00000125538,ENSG00000126561,ENSG00000131196,ENSG00000131504,ENSG00000134871,ENSG00000136244,ENSG00000137193,ENSG00000150630,ENSG00000162692,ENSG00000163513,ENSG00000163932,ENSG00000166949,ENSG00000168610,ENSG00000169429,ENSG00000171608,ENSG00000173039,ENSG00000177606,ENSG00000187498,ENSG00000188153"
"KEGG","Human cytomegalovirus infection","KEGG:05163","false","0.000002009531381774255","5.696905207274896","180","1513","45","14549","ENSG00000006210,ENSG00000015475,ENSG00000050820,ENSG00000067182,ENSG00000073756,ENSG00000087460,ENSG00000096433,ENSG00000100906,ENSG00000102871,ENSG00000107175,ENSG00000108691,ENSG00000109320,ENSG00000110092,ENSG00000115594,ENSG00000124762,ENSG00000125538,ENSG00000126767,ENSG00000126934,ENSG00000127191,ENSG00000127955,ENSG00000131196,ENSG00000136244,ENSG00000136997,ENSG00000141510,ENSG00000146535,ENSG00000146648,ENSG00000147889,ENSG00000162434,ENSG00000164430,ENSG00000168394,ENSG00000168610,ENSG00000169429,ENSG00000171522,ENSG00000171608,ENSG00000172354,ENSG00000173039,ENSG00000197122,ENSG00000204525,ENSG00000204592,ENSG00000204642,ENSG00000206503,ENSG00000231925,ENSG00000234745,ENSG00000259207,ENSG00000271503"
"KEGG","Apoptosis","KEGG:04210","false","0.0000021289749900399562","5.671829440370713","117","1513","34","14549","ENSG00000003402,ENSG00000015475,ENSG00000023445,ENSG00000056558,ENSG00000067182,ENSG00000096433,ENSG00000099860,ENSG00000100906,ENSG00000101160,ENSG00000102871,ENSG00000104689,ENSG00000105327,ENSG00000109320,ENSG00000109861,ENSG00000110330,ENSG00000117984,ENSG00000120889,ENSG00000121858,ENSG00000123416,ENSG00000126934,ENSG00000127191,ENSG00000136848,ENSG00000140379,ENSG00000141510,ENSG00000141682,ENSG00000143384,ENSG00000171608,ENSG00000173039,ENSG00000174080,ENSG00000177606,ENSG00000178607,ENSG00000184009,ENSG00000197442,ENSG00000204209"
"KEGG","Human T-cell leukemia virus 1 infection","KEGG:05166","false","0.0000023916080956634215","5.621309985149864","187","1513","46","14549","ENSG00000067182,ENSG00000077150,ENSG00000090339,ENSG00000092969,ENSG00000100906,ENSG00000103043,ENSG00000104856,ENSG00000105329,ENSG00000105639,ENSG00000107175,ENSG00000109320,ENSG00000110092,ENSG00000111321,ENSG00000112576,ENSG00000112658,ENSG00000115594,ENSG00000123374,ENSG00000124762,ENSG00000126561,ENSG00000126767,ENSG00000126934,ENSG00000128016,ENSG00000131196,ENSG00000133101,ENSG00000134470,ENSG00000134954,ENSG00000136244,ENSG00000136997,ENSG00000141510,ENSG00000147883,ENSG00000147889,ENSG00000157557,ENSG00000162434,ENSG00000163132,ENSG00000163513,ENSG00000164400,ENSG00000166949,ENSG00000171608,ENSG00000173039,ENSG00000175592,ENSG00000177606,ENSG00000204525,ENSG00000204592,ENSG00000204642,ENSG00000206503,ENSG00000234745"
"KEGG","Leishmaniasis","KEGG:05140","false","0.000002395286668337123","5.62064250269758","48","1513","20","14549","ENSG00000051523,ENSG00000055208,ENSG00000073756,ENSG00000092969,ENSG00000100906,ENSG00000104825,ENSG00000105329,ENSG00000109320,ENSG00000115008,ENSG00000125538,ENSG00000125730,ENSG00000126767,ENSG00000137462,ENSG00000159128,ENSG00000162434,ENSG00000168811,ENSG00000172936,ENSG00000173039,ENSG00000177606,ENSG00000184216"
"KEGG","Inflammatory bowel disease","KEGG:05321","false","0.000007881779261472412","5.1033757322294715","38","1513","17","14549","ENSG00000077238,ENSG00000092969,ENSG00000105329,ENSG00000109320,ENSG00000115008,ENSG00000125538,ENSG00000131196,ENSG00000136244,ENSG00000137462,ENSG00000159128,ENSG00000166888,ENSG00000166949,ENSG00000167207,ENSG00000168610,ENSG00000168811,ENSG00000173039,ENSG00000177606"
"KEGG","Chagas disease","KEGG:05142","false","0.000008515723893024929","5.06977842822005","80","1513","26","14549","ENSG00000003402,ENSG00000067182,ENSG00000087460,ENSG00000092969,ENSG00000100906,ENSG00000105329,ENSG00000105568,ENSG00000106366,ENSG00000108691,ENSG00000109320,ENSG00000125538,ENSG00000125730,ENSG00000127666,ENSG00000127955,ENSG00000136244,ENSG00000137462,ENSG00000159128,ENSG00000163513,ENSG00000168811,ENSG00000169429,ENSG00000171608,ENSG00000172936,ENSG00000173039,ENSG00000177606,ENSG00000184216,ENSG00000271503"
"KEGG","Th17 cell differentiation","KEGG:04659","false","0.000008647033627686326","5.063132852081367","75","1513","25","14549","ENSG00000077238,ENSG00000100644,ENSG00000100906,ENSG00000104825,ENSG00000104998,ENSG00000105246,ENSG00000105329,ENSG00000105639,ENSG00000106546,ENSG00000109320,ENSG00000115594,ENSG00000125538,ENSG00000126561,ENSG00000131196,ENSG00000136244,ENSG00000146232,ENSG00000159128,ENSG00000159216,ENSG00000162434,ENSG00000163513,ENSG00000166888,ENSG00000166949,ENSG00000168610,ENSG00000173039,ENSG00000177606"
"KEGG","MAPK signaling pathway","KEGG:04010","false","0.00002579469038252558","4.58846968066013","240","1513","52","14549","ENSG00000034152,ENSG00000055208,ENSG00000067182,ENSG00000071054,ENSG00000077150,ENSG00000092969,ENSG00000099860,ENSG00000100311,ENSG00000101224,ENSG00000102871,ENSG00000104856,ENSG00000105329,ENSG00000107968,ENSG00000109320,ENSG00000109321,ENSG00000111266,ENSG00000112658,ENSG00000115008,ENSG00000115594,ENSG00000120129,ENSG00000123358,ENSG00000124882,ENSG00000125538,ENSG00000126767,ENSG00000126934,ENSG00000127191,ENSG00000130522,ENSG00000130758,ENSG00000131196,ENSG00000136997,ENSG00000138166,ENSG00000138675,ENSG00000138685,ENSG00000139318,ENSG00000140443,ENSG00000141510,ENSG00000142627,ENSG00000146535,ENSG00000146648,ENSG00000150630,ENSG00000162302,ENSG00000163513,ENSG00000169242,ENSG00000172936,ENSG00000173039,ENSG00000173327,ENSG00000177606,ENSG00000184216,ENSG00000184371,ENSG00000196924,ENSG00000197442,ENSG00000204209"
"KEGG","Toll-like receptor signaling pathway","KEGG:04620","false","0.000027214838440817582","4.565194239501222","79","1513","25","14549","ENSG00000034152,ENSG00000055208,ENSG00000100906,ENSG00000107968,ENSG00000109320,ENSG00000125538,ENSG00000126934,ENSG00000127666,ENSG00000131323,ENSG00000136244,ENSG00000137462,ENSG00000159110,ENSG00000162434,ENSG00000168811,ENSG00000169245,ENSG00000169248,ENSG00000169429,ENSG00000171608,ENSG00000172936,ENSG00000173039,ENSG00000177606,ENSG00000184216,ENSG00000185507,ENSG00000263528,ENSG00000271503"
"KEGG","Amoebiasis","KEGG:05146","false","0.00004957839639974829","4.304707524482343","76","1513","24","14549","ENSG00000058085,ENSG00000072110,ENSG00000081041,ENSG00000087460,ENSG00000092969,ENSG00000105329,ENSG00000109320,ENSG00000115594,ENSG00000125538,ENSG00000130702,ENSG00000134871,ENSG00000136244,ENSG00000137462,ENSG00000163734,ENSG00000163739,ENSG00000164400,ENSG00000168811,ENSG00000169429,ENSG00000170542,ENSG00000171608,ENSG00000173039,ENSG00000187498,ENSG00000188153,ENSG00000196878"
"KEGG","RIG-I-like receptor signaling pathway","KEGG:04622","false","0.0000904906729554273","4.0433961820405315","53","1513","19","14549","ENSG00000083799,ENSG00000100906,ENSG00000102871,ENSG00000104825,ENSG00000107201,ENSG00000108771,ENSG00000109320,ENSG00000115267,ENSG00000121060,ENSG00000127191,ENSG00000131323,ENSG00000160710,ENSG00000168811,ENSG00000169245,ENSG00000169429,ENSG00000173039,ENSG00000185507,ENSG00000187608,ENSG00000263528"
"KEGG","JAK-STAT signaling pathway","KEGG:04630","false","0.00009660568544321097","4.014997313709198","106","1513","29","14549","ENSG00000077238,ENSG00000100311,ENSG00000104432,ENSG00000104998,ENSG00000105639,ENSG00000108342,ENSG00000110092,ENSG00000112576,ENSG00000124762,ENSG00000126561,ENSG00000128342,ENSG00000134470,ENSG00000136244,ENSG00000136997,ENSG00000137193,ENSG00000143384,ENSG00000145777,ENSG00000146648,ENSG00000159110,ENSG00000159128,ENSG00000162434,ENSG00000164400,ENSG00000166888,ENSG00000168610,ENSG00000168685,ENSG00000168811,ENSG00000171608,ENSG00000184557,ENSG00000185338"
"KEGG","Toxoplasmosis","KEGG:05145","false","0.00010034379890270427","3.99850946109927","84","1513","25","14549","ENSG00000023445,ENSG00000034152,ENSG00000055208,ENSG00000058085,ENSG00000067182,ENSG00000092969,ENSG00000100906,ENSG00000104825,ENSG00000105329,ENSG00000108179,ENSG00000109320,ENSG00000110330,ENSG00000127955,ENSG00000130164,ENSG00000130702,ENSG00000137462,ENSG00000159128,ENSG00000162434,ENSG00000168610,ENSG00000168811,ENSG00000172936,ENSG00000173039,ENSG00000184216,ENSG00000185338,ENSG00000196878"
"KEGG","Small cell lung cancer","KEGG:05222","false","0.00012826693621486522","3.8918852786992177","85","1513","25","14549","ENSG00000023445,ENSG00000056558,ENSG00000058085,ENSG00000073756,ENSG00000076604,ENSG00000099860,ENSG00000100906,ENSG00000109320,ENSG00000110092,ENSG00000110330,ENSG00000116809,ENSG00000123374,ENSG00000124762,ENSG00000127191,ENSG00000130702,ENSG00000131323,ENSG00000134871,ENSG00000136997,ENSG00000141510,ENSG00000147883,ENSG00000171608,ENSG00000173039,ENSG00000187498,ENSG00000188153,ENSG00000196878"
"KEGG","Rheumatoid arthritis","KEGG:05323","false","0.00012931758645288497","3.8883424095350825","64","1513","21","14549","ENSG00000081041,ENSG00000090339,ENSG00000092969,ENSG00000105329,ENSG00000108691,ENSG00000115008,ENSG00000115009,ENSG00000117410,ENSG00000124875,ENSG00000125538,ENSG00000136244,ENSG00000137462,ENSG00000163734,ENSG00000163735,ENSG00000163739,ENSG00000164400,ENSG00000169429,ENSG00000177606,ENSG00000184371,ENSG00000185883,ENSG00000271503"
"KEGG","Viral carcinogenesis","KEGG:05203","false","0.00019181199961421978","3.7171242271798097","170","1513","39","14549","ENSG00000056558,ENSG00000067225,ENSG00000072110,ENSG00000077150,ENSG00000100906,ENSG00000102871,ENSG00000103043,ENSG00000105639,ENSG00000107175,ENSG00000109320,ENSG00000110092,ENSG00000111321,ENSG00000111642,ENSG00000112576,ENSG00000112658,ENSG00000123374,ENSG00000124762,ENSG00000125730,ENSG00000126561,ENSG00000127191,ENSG00000131323,ENSG00000133101,ENSG00000141510,ENSG00000141682,ENSG00000147883,ENSG00000147889,ENSG00000162434,ENSG00000162924,ENSG00000168610,ENSG00000171608,ENSG00000173039,ENSG00000177606,ENSG00000185507,ENSG00000197122,ENSG00000204525,ENSG00000204592,ENSG00000204642,ENSG00000206503,ENSG00000234745"
"KEGG","Transcriptional misregulation in cancer","KEGG:05202","false","0.00019239283977278652","3.7158110950062757","139","1513","34","14549","ENSG00000010030,ENSG00000023445,ENSG00000056558,ENSG00000068323,ENSG00000099860,ENSG00000100625,ENSG00000104885,ENSG00000109320,ENSG00000110330,ENSG00000113916,ENSG00000116809,ENSG00000122861,ENSG00000124762,ENSG00000126778,ENSG00000133101,ENSG00000136244,ENSG00000136997,ENSG00000139083,ENSG00000139318,ENSG00000140379,ENSG00000140443,ENSG00000140464,ENSG00000141510,ENSG00000143294,ENSG00000144802,ENSG00000151702,ENSG00000159216,ENSG00000162924,ENSG00000163513,ENSG00000164400,ENSG00000169429,ENSG00000172216,ENSG00000173039,ENSG00000175832"
"KEGG","Malaria","KEGG:05144","false","0.0002568541470674316","3.590313417932784","33","1513","14","14549","ENSG00000007908,ENSG00000090339,ENSG00000092969,ENSG00000105329,ENSG00000108342,ENSG00000108691,ENSG00000110651,ENSG00000125538,ENSG00000136244,ENSG00000137462,ENSG00000162692,ENSG00000168811,ENSG00000169429,ENSG00000172936"
"KEGG","Cytosolic DNA-sensing pathway","KEGG:04623","false","0.0003153114478137517","3.5012602613101715","62","1513","20","14549","ENSG00000058600,ENSG00000100906,ENSG00000101347,ENSG00000103313,ENSG00000104518,ENSG00000104825,ENSG00000107201,ENSG00000109320,ENSG00000125538,ENSG00000136244,ENSG00000160710,ENSG00000162711,ENSG00000164430,ENSG00000168495,ENSG00000169245,ENSG00000169564,ENSG00000173039,ENSG00000185507,ENSG00000263528,ENSG00000271503"
"KEGG","Pertussis","KEGG:05133","false","0.0003153114478137517","3.5012602613101715","62","1513","20","14549","ENSG00000109320,ENSG00000115008,ENSG00000124875,ENSG00000125347,ENSG00000125538,ENSG00000125730,ENSG00000127666,ENSG00000127955,ENSG00000136244,ENSG00000159403,ENSG00000161638,ENSG00000162711,ENSG00000163735,ENSG00000168811,ENSG00000169429,ENSG00000172936,ENSG00000173039,ENSG00000177606,ENSG00000182326,ENSG00000184216"
"KEGG","Pathogenic Escherichia coli infection","KEGG:05130","false","0.0007235487227317363","3.1405322187936267","166","1513","37","14549","ENSG00000013297,ENSG00000055208,ENSG00000067182,ENSG00000097007,ENSG00000100345,ENSG00000100906,ENSG00000102871,ENSG00000104689,ENSG00000104825,ENSG00000109320,ENSG00000115594,ENSG00000116584,ENSG00000120889,ENSG00000121858,ENSG00000123416,ENSG00000125538,ENSG00000127191,ENSG00000136244,ENSG00000137267,ENSG00000142347,ENSG00000143761,ENSG00000146535,ENSG00000159261,ENSG00000162711,ENSG00000163347,ENSG00000169429,ENSG00000172936,ENSG00000173039,ENSG00000176986,ENSG00000177606,ENSG00000184009,ENSG00000184216,ENSG00000196954,ENSG00000197122,ENSG00000197879,ENSG00000198121,ENSG00000258947"
"KEGG","PI3K-Akt signaling pathway","KEGG:04151","false","0.0007575059992977764","3.1206139232855885","267","1513","52","14549","ENSG00000041982,ENSG00000058085,ENSG00000077238,ENSG00000100311,ENSG00000104432,ENSG00000105568,ENSG00000105639,ENSG00000107175,ENSG00000108342,ENSG00000109320,ENSG00000109321,ENSG00000110092,ENSG00000112576,ENSG00000118046,ENSG00000118515,ENSG00000123143,ENSG00000123358,ENSG00000123374,ENSG00000124762,ENSG00000124882,ENSG00000126934,ENSG00000130702,ENSG00000134871,ENSG00000136244,ENSG00000136997,ENSG00000137462,ENSG00000138675,ENSG00000138685,ENSG00000140443,ENSG00000141510,ENSG00000142156,ENSG00000142173,ENSG00000142627,ENSG00000143384,ENSG00000146648,ENSG00000150630,ENSG00000159110,ENSG00000160447,ENSG00000161638,ENSG00000162434,ENSG00000168685,ENSG00000169047,ENSG00000169242,ENSG00000171608,ENSG00000172354,ENSG00000173039,ENSG00000184371,ENSG00000187498,ENSG00000188153,ENSG00000196878,ENSG00000198121,ENSG00000259207"
