p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.02840759296775e-92	2.59580046607518	0.665	0.126	4.45145632090329e-88	Ependymal_cells	Vim
2.7056767828155e-91	2.93601688793737	0.317	0.029	3.9770743030605e-87	Ependymal_cells	Elmod2
1.2380471432541e-90	2.01099052385436	0.41	0.047	1.8198054958692e-86	Ependymal_cells	Ocln
5.63693845839172e-90	2.92515222011008	0.267	0.021	8.28573583999e-86	Ependymal_cells	Mfsd7b
1.1705464302216e-89	2.83660818577869	0.745	0.179	1.72058619778273e-85	Ependymal_cells	Ccdc34
1.31836513271384e-89	2.56222839537376	0.466	0.062	1.93786490857607e-85	Ependymal_cells	Oscp1
2.28740243600137e-89	2.21322771468236	0.472	0.063	3.36225284067842e-85	Ependymal_cells	Gpx8
3.5650829889964e-89	2.57482594770394	0.447	0.058	5.2403154855258e-85	Ependymal_cells	Rcc2
3.69899604524237e-89	2.84708731221704	0.286	0.025	5.43715428690176e-85	Ependymal_cells	Steap2
1.70267720318081e-87	2.48411962478138	0.311	0.029	2.50276522095547e-83	Ependymal_cells	Tsga10
2.33438184393188e-87	2.54361044756906	0.609	0.108	3.43130787239547e-83	Ependymal_cells	Morn2
9.62103608126343e-87	2.72101547986699	0.28	0.024	1.41419609358491e-82	Ependymal_cells	Ccdc157
7.05683368401429e-86	2.3346287203443	0.733	0.164	1.03728398321326e-81	Ependymal_cells	Sox9
1.28775757524354e-84	2.95091806843287	0.373	0.043	1.89287485985048e-80	Ependymal_cells	Ttc9
1.74773511521534e-84	3.05080258878637	0.286	0.026	2.56899584585502e-80	Ependymal_cells	2510046G10Rik
2.87073817542927e-84	3.00164112388429	0.894	0.346	4.21969804406349e-80	Ependymal_cells	Tubb4b
4.34571798560039e-84	3.48387931531875	0.261	0.022	6.38777086703402e-80	Ependymal_cells	Zic4
6.08870058454572e-83	2.453413002418	0.255	0.021	8.94978098922375e-79	Ependymal_cells	Osbpl3
6.61548288019388e-83	3.46482044443073	0.329	0.036	9.72409828559699e-79	Ependymal_cells	Bicc1
2.94046488447049e-82	2.94487529393182	0.342	0.038	4.32218933368317e-78	Ependymal_cells	Ift80
1.29892092920848e-81	1.99316418343326	0.652	0.131	1.90928387384354e-77	Ependymal_cells	Crip1
2.06314784745532e-81	2.64522343021465	0.528	0.089	3.03262102097458e-77	Ependymal_cells	Slc38a1
8.64381821988356e-81	2.80981271520061	0.565	0.102	1.27055484014068e-76	Ependymal_cells	Rbp1
1.76411087731612e-80	3.16778540742538	0.727	0.198	2.59306657856697e-76	Ependymal_cells	Nudt4
2.25717245703793e-80	2.81272831386636	0.273	0.025	3.31781779460005e-76	Ependymal_cells	Pbx4
4.63370188501457e-80	2.66990763958639	0.677	0.147	6.81107840078292e-76	Ependymal_cells	Ift22
7.49653361517843e-80	2.65214052613723	0.491	0.078	1.10191547609508e-75	Ependymal_cells	Synm
1.60683228119726e-79	2.56719332467236	0.683	0.155	2.36188277013185e-75	Ependymal_cells	1110032A03Rik
3.7700531971084e-79	2.20305548291499	0.335	0.037	5.54160119442964e-75	Ependymal_cells	Odf2l
3.88368248847296e-79	2.2260200250877	0.335	0.037	5.70862488980641e-75	Ependymal_cells	Tspan33
2.84131192130278e-78	2.31782175284936	0.385	0.048	4.17644439312295e-74	Ependymal_cells	Dync2h1
5.94659889018848e-78	2.78182426543513	0.311	0.033	8.74090570868804e-74	Ependymal_cells	Ccdc181
8.08535910257208e-78	3.38003589389819	0.398	0.054	1.18846693448707e-73	Ependymal_cells	Cab39l
1.68200589557733e-77	2.22218052171095	0.534	0.09	2.47238046590911e-73	Ependymal_cells	2310039H08Rik
2.07121188909519e-77	2.3122817208763	0.441	0.063	3.04447435578101e-73	Ependymal_cells	Trim37
3.34035077285354e-77	2.25995671001705	0.54	0.092	4.90998160101742e-73	Ependymal_cells	Cpne2
4.25635537228138e-77	2.68688695102856	0.267	0.025	6.2564167617164e-73	Ependymal_cells	Rab36
2.50333798567611e-76	2.50894622424338	0.522	0.089	3.67965650514531e-72	Ependymal_cells	Fam229b
3.26147456702359e-76	2.77455314850819	0.311	0.033	4.79404146606798e-72	Ependymal_cells	Wdr60
7.07377000776096e-76	2.66272425108473	0.466	0.073	1.03977345344078e-71	Ependymal_cells	2610301B20Rik
9.68594892276226e-76	2.48814702484878	0.373	0.047	1.42373763215682e-71	Ependymal_cells	Pitpnm1
8.37973414521663e-75	2.4711416121579	0.267	0.025	1.23173712200539e-70	Ependymal_cells	Shank2
1.00557148315166e-74	2.6187702547432	0.304	0.033	1.47808952308462e-70	Ependymal_cells	Rpgr
2.82979270597571e-74	3.13629301978342	0.273	0.027	4.1595122985137e-70	Ependymal_cells	Cdc14a
3.0600241974833e-74	2.36645775974375	0.354	0.043	4.4979295678807e-70	Ependymal_cells	Yap1
3.21453775917425e-74	2.13384883805671	0.335	0.039	4.72504905221023e-70	Ependymal_cells	Ltbp3
3.35296470184121e-74	2.38450191224352	0.478	0.076	4.92852281523639e-70	Ependymal_cells	Pacrg
6.99341625605282e-74	2.89149541586137	0.609	0.142	1.0279622554772e-69	Ependymal_cells	Fhl1
6.06667289081763e-73	2.47395395518347	0.652	0.155	8.91740248221283e-69	Ependymal_cells	Hspa2
1.00563684967176e-72	2.24664875952178	0.727	0.186	1.47818560533252e-68	Ependymal_cells	Tmem47
1.0551592616381e-72	2.33412070182572	0.534	0.097	1.55097859868184e-68	Ependymal_cells	Itpkb
1.23266117710327e-72	2.50710192761007	0.621	0.138	1.8118886642241e-68	Ependymal_cells	Hspa4l
3.3883050020069e-72	2.86837610808317	0.404	0.058	4.98046952244994e-68	Ependymal_cells	Cox6b2
4.19575527570559e-72	2.76249926705348	0.255	0.024	6.16734067975965e-68	Ependymal_cells	Gm11837
9.6258927900062e-72	2.20214785517696	0.72	0.176	1.41490998120301e-67	Ependymal_cells	Bola1
1.7232668835199e-71	2.72388764725493	0.286	0.03	2.5330299920859e-67	Ependymal_cells	Antxr1
3.17096017471384e-71	2.38154249004189	0.509	0.09	4.66099436081188e-67	Ependymal_cells	Avpi1
3.32751318986076e-71	2.23594598437474	0.994	0.6	4.89111163777633e-67	Ependymal_cells	Mt3
1.1869841982466e-70	2.14537113574068	0.348	0.044	1.74474807300268e-66	Ependymal_cells	Elmod1
1.61306737372129e-70	2.85350928190526	0.994	0.797	2.37104773263292e-66	Ependymal_cells	Dbi
2.37995156353482e-70	2.70380854586439	0.255	0.025	3.49829080323983e-66	Ependymal_cells	Ldb2
6.22904204616234e-70	2.64778598862326	0.484	0.085	9.15606890365403e-66	Ependymal_cells	Kbtbd11
6.78884577452748e-70	2.51596452254487	0.41	0.061	9.97892440397795e-66	Ependymal_cells	Nudt14
6.47860105070764e-69	2.50386173025052	0.304	0.035	9.52289568443517e-65	Ependymal_cells	Adck4
2.15405584115326e-68	2.41930837303085	0.28	0.03	3.16624668091117e-64	Ependymal_cells	A330048O09Rik
2.33219835623138e-68	2.75449877208582	0.261	0.026	3.42809836382451e-64	Ependymal_cells	Mllt1
3.58217088167289e-68	2.55251965867006	0.366	0.05	5.26543297897098e-64	Ependymal_cells	Khdrbs3
3.76611240350873e-68	2.359506841969	0.398	0.058	5.53580862191748e-64	Ependymal_cells	Lrp8
6.67626593981802e-68	2.73201652268333	0.311	0.037	9.81344330493851e-64	Ependymal_cells	Dynlt1f
1.1568392858391e-67	2.50385209311708	0.342	0.044	1.70043806625489e-63	Ependymal_cells	Cmtm4
1.96509383505524e-67	2.24590739913523	0.41	0.062	2.8884914281477e-63	Ependymal_cells	Fsd1l
2.59581156213819e-67	2.54248837814043	0.298	0.034	3.81558341518692e-63	Ependymal_cells	Cep162
7.71547265954529e-67	1.92717905857924	0.957	0.597	1.13409732622656e-62	Ependymal_cells	Gng5
9.30768047819061e-67	2.7623460887526	0.292	0.034	1.36813595348924e-62	Ependymal_cells	Phtf1
7.21190899091908e-66	2.34248089968475	0.366	0.051	1.06007850257519e-61	Ependymal_cells	Ttc8
7.27754170095876e-66	2.17695233520977	0.876	0.356	1.06972585462393e-61	Ependymal_cells	Nudc
8.35092000580627e-66	2.21999713067529	0.64	0.149	1.22750173165346e-61	Ependymal_cells	Etfa
6.91281473354737e-65	2.08319399116765	0.634	0.146	1.01611463768413e-60	Ependymal_cells	Dalrd3
1.35070850442121e-64	2.07060751068104	0.646	0.15	1.98540643064874e-60	Ependymal_cells	Cfap20
1.70513410297523e-64	2.08310754218663	0.571	0.117	2.50637661796329e-60	Ependymal_cells	Fam216a
1.83471460256196e-64	2.37036472647648	0.385	0.057	2.69684699430582e-60	Ependymal_cells	Naf1
2.97183674934931e-64	2.11327413282623	0.311	0.038	4.36830283786855e-60	Ependymal_cells	Cds1
7.33479425214275e-64	2.99152421467844	0.255	0.027	1.07814140712246e-59	Ependymal_cells	Wrn
8.01703015549432e-64	2.46098028980311	0.286	0.033	1.17842326255611e-59	Ependymal_cells	Cep83
3.80408373460059e-63	2.2654625315408	0.54	0.111	5.59162268148941e-59	Ependymal_cells	Naaa
2.40752969706429e-62	3.4874424237423	0.745	0.289	3.5388279017148e-58	Ependymal_cells	Nnat
1.77025494048287e-61	2.29212558345718	0.298	0.037	2.60209773701577e-57	Ependymal_cells	Cep290
6.23131060595031e-61	2.44335899039298	0.255	0.028	9.15940345968636e-57	Ependymal_cells	Vangl1
8.24869988876997e-61	2.62495138457913	0.267	0.031	1.2124763966503e-56	Ependymal_cells	Tgif1
1.30430768691216e-60	2.2237182521856	0.46	0.084	1.91720186899219e-56	Ependymal_cells	Tctex1d2
4.3712040307041e-60	1.96473228414239	0.329	0.045	6.42523280473196e-56	Ependymal_cells	Plce1
6.42625247432898e-60	1.48371089219475	0.981	0.883	9.44594851201617e-56	Ependymal_cells	Rpl41
6.71671744948015e-60	2.71411032486027	0.292	0.037	9.87290297899087e-56	Ependymal_cells	Ogg1
7.94318580460198e-60	2.56992185483934	0.304	0.04	1.16756888141844e-55	Ependymal_cells	Zbtb11os1
8.95019832098814e-60	2.58304531214496	0.273	0.033	1.31558965120205e-55	Ependymal_cells	Gas8
1.02499895204074e-59	2.05091270435969	0.348	0.05	1.50664595960469e-55	Ependymal_cells	Zfp703
1.92574497389108e-59	2.25683204806597	0.385	0.061	2.8306525371225e-55	Ependymal_cells	Prps2
2.78072228743609e-59	1.83522146471663	0.621	0.143	4.08738369030231e-55	Ependymal_cells	Gsta4
4.09586135209809e-59	2.36053545847742	0.311	0.042	6.02050660144899e-55	Ependymal_cells	Fam107b
1.20654151050978e-58	2.15520902656412	0.453	0.083	1.77349536629833e-54	Ependymal_cells	Ift46
1.88624289968569e-58	2.15402804633893	0.466	0.087	2.772588438248e-54	Ependymal_cells	Tbcel
2.72661054000881e-58	2.5475339724227	0.298	0.039	4.00784483275895e-54	Ependymal_cells	Ift74
4.09198178445717e-58	2.11933708551573	0.41	0.069	6.0148040249736e-54	Ependymal_cells	Hipk3
6.88298291056929e-58	1.69204495643696	0.534	0.11	1.01172965802458e-53	Ependymal_cells	Tagln2
1.30672028060086e-57	2.27274337219188	0.329	0.047	1.92074814045521e-53	Ependymal_cells	Dcdc2a
1.80521943948884e-57	2.02339527859663	0.683	0.189	2.65349205410465e-53	Ependymal_cells	Dnajc15
3.65665713225794e-57	2.01999706732584	0.36	0.055	5.37492031870594e-53	Ependymal_cells	Mpdz
3.93245529183076e-57	2.37127038760969	0.342	0.051	5.78031603346204e-53	Ependymal_cells	Slf1
9.68627863076491e-57	2.25005581429228	0.348	0.052	1.42378609593613e-52	Ependymal_cells	Maob
1.82524828122834e-56	2.17313680409728	0.59	0.149	2.68293244857754e-52	Ependymal_cells	Ckap5
1.38544953029763e-55	2.3022907449765	0.398	0.069	2.03647226458449e-51	Ependymal_cells	Ankrd44
4.24533422985845e-55	1.82804398490695	0.547	0.119	6.24021678446893e-51	Ependymal_cells	Fuom
1.39521712883536e-54	1.98440130756464	0.689	0.198	2.0508296576751e-50	Ependymal_cells	Ssbp4
4.13091993252368e-54	1.7289311179949	0.64	0.164	6.07203920881655e-50	Ependymal_cells	Ctxn1
6.3109957937507e-54	1.29712606011117	0.988	0.852	9.27653271723416e-50	Ependymal_cells	Chchd2
7.49183341305995e-54	1.98650925614402	0.335	0.051	1.10122459338568e-49	Ependymal_cells	Pcnxl4
1.14906847565509e-53	1.82677105772824	0.379	0.063	1.68901575236541e-49	Ependymal_cells	Wdr6
1.21274867847471e-53	2.21419756829294	0.59	0.156	1.78261928248998e-49	Ependymal_cells	Syne1
1.31898694987824e-53	1.54231240684883	0.621	0.162	1.93877891762603e-49	Ependymal_cells	Cald1
6.30381020575266e-53	2.44262577155722	0.286	0.039	9.26597062143583e-49	Ependymal_cells	Ephx4
1.80732212960458e-52	2.05838377598827	0.311	0.046	2.65658279830577e-48	Ependymal_cells	Wdr34
1.82576053849163e-52	2.08089610998158	0.404	0.073	2.68368541552884e-48	Ependymal_cells	Casd1
2.65248018834827e-52	1.56702043294543	0.366	0.06	3.89888062885312e-48	Ependymal_cells	Ptrf
5.13454842220732e-52	1.97255608136942	0.255	0.032	7.54727272580254e-48	Ependymal_cells	Gcnt1
8.8431516481563e-52	1.99020975133029	0.36	0.061	1.2998548607625e-47	Ependymal_cells	Tacc2
9.77171400277519e-52	1.73271557394496	0.435	0.081	1.43634424126792e-47	Ependymal_cells	Rnft1
9.78942071821781e-52	1.73457795457165	0.894	0.453	1.43894695137084e-47	Ependymal_cells	Tomm7
1.2679094340037e-51	1.94681019947916	0.714	0.22	1.86370007704204e-47	Ependymal_cells	1810043H04Rik
1.27388733866012e-51	2.26617889446171	0.366	0.063	1.87248699909651e-47	Ependymal_cells	Gas2l1
1.37301009583252e-51	1.93812059468792	0.273	0.036	2.01818753986422e-47	Ependymal_cells	Hspb8
1.48210395608453e-51	1.80616870399361	0.87	0.384	2.17854460504865e-47	Ependymal_cells	Cnn3
1.7485337441909e-51	1.89364842895238	0.764	0.253	2.5701697505862e-47	Ependymal_cells	Bola3
1.76974351448254e-51	1.93419051818868	0.366	0.062	2.60134599193788e-47	Ependymal_cells	Rmst
2.09569881269725e-51	2.66087124722014	0.273	0.038	3.08046768478369e-47	Ependymal_cells	Tbc1d9
5.34874322647986e-51	1.90036711814702	0.72	0.225	7.86211766860275e-47	Ependymal_cells	Hint2
6.06539952205179e-51	10.6545781719659	0.329	0.058	8.91553075746392e-47	Ependymal_cells	Ttr
7.35109037593424e-51	2.10441166106835	0.72	0.254	1.08053677435857e-46	Ependymal_cells	Anxa5
1.00291476248671e-50	1.96858396027031	0.596	0.156	1.47418440937922e-46	Ependymal_cells	Acot1
1.69005411783086e-50	1.50146352449962	0.658	0.172	2.48421054779958e-46	Ependymal_cells	Id4
1.79902106296965e-50	2.0887342537666	0.416	0.08	2.64438106045909e-46	Ependymal_cells	Ptprf
2.13222146343623e-50	1.58132935059	0.335	0.053	3.13415232910491e-46	Ependymal_cells	Ccdc190
2.27764382442497e-50	1.82453448641845	0.671	0.191	3.34790865752227e-46	Ependymal_cells	Sdhaf4
3.70108765752359e-50	1.99116463913938	0.311	0.047	5.44022874779393e-46	Ependymal_cells	Galk2
4.56866328525232e-50	2.21554908139416	0.373	0.067	6.71547816299239e-46	Ependymal_cells	Plec
5.5257044032259e-50	1.75471281244672	0.385	0.069	8.12223290230175e-46	Ependymal_cells	Ahnak
1.59623852955662e-49	1.68450906239862	0.559	0.131	2.34631101459528e-45	Ependymal_cells	Pdlim4
3.86429792729051e-49	2.14481712017567	0.342	0.058	5.68013152332432e-45	Ependymal_cells	Actn1
3.93774014349908e-49	1.47533304614696	0.839	0.318	5.78808423692929e-45	Ependymal_cells	Crip2
4.24943797644967e-49	1.65071027780027	0.571	0.137	6.24624888158338e-45	Ependymal_cells	Pcbd2
5.22419912962338e-49	1.99160444606118	0.609	0.166	7.67905030063341e-45	Ependymal_cells	Oard1
6.09746799941247e-49	1.85847964072531	0.528	0.123	8.96266821233639e-45	Ependymal_cells	Zfp467
1.72292695694852e-48	1.79332765071079	0.82	0.31	2.53253033401863e-44	Ependymal_cells	Arl3
4.47304848767521e-48	2.34754926153624	0.366	0.068	6.57493397203379e-44	Ependymal_cells	Bok
5.5799652605559e-48	2.20103356474932	0.391	0.076	8.20199093649111e-44	Ependymal_cells	Gclc
7.8601350635223e-48	2.10053099911944	0.584	0.155	1.15536125298714e-43	Ependymal_cells	Mrps6
8.22290252301685e-48	1.85913246014094	0.447	0.092	1.20868444185825e-43	Ependymal_cells	Mro
1.1722159775742e-47	2.2752828776833	0.36	0.066	1.72304026543632e-43	Ependymal_cells	Lsm14b
1.57819142258477e-47	1.75357228219014	0.292	0.043	2.31978357205735e-43	Ependymal_cells	Ggnbp1
1.58183965446645e-47	1.9389247177366	0.969	0.669	2.32514610810023e-43	Ependymal_cells	Hsp90aa1
1.80393463601393e-47	2.02593432528285	0.398	0.078	2.65160352147688e-43	Ependymal_cells	0610009L18Rik
2.98753440631465e-47	1.97971830496403	0.342	0.059	4.39137682384191e-43	Ependymal_cells	Rfx3
3.23954539852179e-47	1.75763076163159	0.273	0.039	4.76180778128719e-43	Ependymal_cells	Parva
3.69398268593415e-47	1.49433263289439	0.969	0.721	5.42978515005461e-43	Ependymal_cells	Dynll1
6.28533774889796e-47	1.90080152469588	0.447	0.096	9.23881795710511e-43	Ependymal_cells	Eea1
6.50024217472762e-47	1.36086278792356	0.95	0.636	9.55470597263213e-43	Ependymal_cells	Rpl22l1
1.41509311010437e-46	1.84297609720401	0.255	0.035	2.08004536254241e-42	Ependymal_cells	Fitm2
1.85466293886307e-46	1.8238047314106	0.646	0.193	2.72616905383483e-42	Ependymal_cells	Enah
1.99361119719965e-46	2.33060403609746	0.28	0.042	2.93040909876377e-42	Ependymal_cells	Ccdc191
2.0852810568325e-46	1.39409403398298	0.491	0.113	3.06515462543809e-42	Ependymal_cells	Igfbp2
2.77709143550465e-46	1.57758958379395	0.509	0.117	4.08204670104828e-42	Ependymal_cells	Ucp2
4.89674347986886e-46	1.42799319546741	0.41	0.08	7.19772324105924e-42	Ependymal_cells	2010320M18Rik
6.63631228570731e-46	2.39964930362542	0.311	0.051	9.75471542876118e-42	Ependymal_cells	Wdyhv1
7.98682985554878e-46	1.77465062812039	0.832	0.343	1.17398412046712e-41	Ependymal_cells	Ift20
9.13350346810028e-46	2.07159174553261	0.41	0.083	1.34253367477606e-41	Ependymal_cells	Znhit2
1.48947389769703e-45	2.29524110399801	0.553	0.152	2.18937768222487e-41	Ependymal_cells	Ift43
1.99229640884225e-45	1.6736495611879	0.727	0.235	2.92847649135723e-41	Ependymal_cells	Znhit1
2.67555794907089e-45	1.7401885315423	0.298	0.047	3.9328026293393e-41	Ependymal_cells	Fam13a
3.78296552907516e-45	2.1397457773691	0.255	0.036	5.56058103118757e-41	Ependymal_cells	Lekr1
5.8821361687576e-45	2.36948202136172	0.261	0.038	8.6461519544568e-41	Ependymal_cells	Dpy19l3
1.31227694492834e-44	1.38566438309009	0.547	0.139	1.92891588135017e-40	Ependymal_cells	Mgst1
1.55926043612584e-44	1.7190666279279	0.826	0.378	2.29195691506138e-40	Ependymal_cells	Hmgn1
1.69995182643503e-44	1.80345776490105	0.422	0.089	2.49875918967685e-40	Ependymal_cells	Tspan6
2.22919004547473e-44	1.59561142878793	0.671	0.201	3.2766864478433e-40	Ependymal_cells	Pdia4
4.65459323069561e-44	1.99138440167799	0.335	0.06	6.84178658979948e-40	Ependymal_cells	Cep164
5.95029906784953e-44	2.42666828444607	0.267	0.041	8.74634459983202e-40	Ependymal_cells	Rdh5
6.10185377805235e-44	1.95674038793751	0.404	0.084	8.96911486835916e-40	Ependymal_cells	Fat1
7.0783093780043e-44	1.78356784860143	0.503	0.125	1.04044069547285e-39	Ependymal_cells	Srek1ip1
9.18069875866902e-44	2.43006977585336	0.447	0.107	1.34947091053676e-39	Ependymal_cells	Endog
2.54461903518087e-43	1.97661079572412	0.441	0.099	3.74033551981236e-39	Ependymal_cells	Arl6
1.0598181337639e-42	1.87145691031275	0.292	0.048	1.55782667481956e-38	Ependymal_cells	Ano6
1.1595146009793e-42	1.6159879912482	0.28	0.044	1.70437051197947e-38	Ependymal_cells	Fam210b
1.17648482023675e-42	1.92642846236266	0.342	0.064	1.72931503726599e-38	Ependymal_cells	Tmem138
4.42417332761416e-42	1.9375520914769	0.72	0.305	6.50309237426005e-38	Ependymal_cells	Tppp3
5.11307052778785e-42	1.41549497671953	0.509	0.124	7.51570236879537e-38	Ependymal_cells	Abhd14b
6.13613674742645e-42	1.53190168695788	0.54	0.141	9.01950740504213e-38	Ependymal_cells	Serpinh1
6.85461304208711e-42	1.74265977841705	0.46	0.109	1.00755957105638e-37	Ependymal_cells	Txnip
8.60306643629307e-42	1.64248168307444	0.292	0.048	1.26456473547072e-37	Ependymal_cells	Ddit4l
1.02344410039428e-41	1.48541684755977	0.335	0.062	1.50436048316956e-37	Ependymal_cells	Zic1
2.15316490139099e-41	1.90099118823112	0.435	0.099	3.16493708855462e-37	Ependymal_cells	Macrod1
2.44650378381165e-41	1.95479792329303	0.348	0.068	3.59611591182474e-37	Ependymal_cells	Ildr2
3.95299393686636e-41	1.80153659425917	0.46	0.112	5.81050578779986e-37	Ependymal_cells	Ids
4.43495790813303e-41	1.29418416466316	0.733	0.247	6.51894462916475e-37	Ependymal_cells	Fxyd1
6.87931228724505e-41	2.11075616414601	0.286	0.048	1.01119011310215e-36	Ependymal_cells	Ap3m2
6.88910134338276e-41	1.76282192240838	0.329	0.061	1.01262900646383e-36	Ependymal_cells	Efemp2
7.03568287122593e-41	1.51411494720918	0.671	0.215	1.0341750252415e-36	Ependymal_cells	Gm1673
7.27319125163821e-41	1.73211396058992	0.584	0.172	1.0690863820783e-36	Ependymal_cells	Pbxip1
1.26024598028348e-40	1.96952713669739	0.323	0.06	1.85243556641869e-36	Ependymal_cells	Mpp1
1.61588687392622e-40	1.08674217106895	0.565	0.154	2.37519211598415e-36	Ependymal_cells	Ifitm3
1.69735366339359e-40	1.93803449103695	0.317	0.058	2.49494014982223e-36	Ependymal_cells	Tmem218
2.33443463812033e-40	1.99245206254579	0.634	0.221	3.43138547457307e-36	Ependymal_cells	Ddr1
2.41925468349642e-40	1.74305541844862	0.422	0.095	3.55606245927138e-36	Ependymal_cells	Ift57
3.14875628961774e-40	2.1879318508665	0.273	0.045	4.62835687010911e-36	Ependymal_cells	Fam189a2
4.85346625590871e-40	1.96744856495725	0.267	0.043	7.13411004956022e-36	Ependymal_cells	Fam179b
5.39589305256442e-40	1.84441763496449	0.354	0.071	7.93142319796444e-36	Ependymal_cells	Srgap3
6.21089487600602e-40	2.06610741694183	0.559	0.179	9.12939437824124e-36	Ependymal_cells	Ivns1abp
9.24122507256661e-40	1.7045519182659	0.28	0.047	1.35836767341657e-35	Ependymal_cells	Zdhhc1
1.69228620591151e-39	1.32504995358379	0.925	0.532	2.48749149406932e-35	Ependymal_cells	Atpif1
2.13100402109006e-39	1.52127712554525	0.323	0.059	3.13236281060027e-35	Ependymal_cells	Tom1l1
3.73132135554003e-39	1.99510887542091	0.36	0.076	5.48466926050829e-35	Ependymal_cells	Zfp704
7.2851535783192e-39	1.50053322605184	0.342	0.066	1.07084472447714e-34	Ependymal_cells	Hmgn5
7.92516029554581e-39	2.00878571264537	0.398	0.091	1.16491931184228e-34	Ependymal_cells	Atxn1
2.32248441944139e-38	1.75069658974191	0.267	0.045	3.4138198481369e-34	Ependymal_cells	Dzank1
2.71004665701388e-38	1.75809164763912	0.354	0.073	3.9834975811447e-34	Ependymal_cells	Dnajc6
2.95054564913043e-38	1.75279230522455	0.391	0.086	4.33700704965682e-34	Ependymal_cells	Rpa1
3.16082122482856e-38	1.4635254886305	0.373	0.078	4.6460911183755e-34	Ependymal_cells	Fkbp9
3.24342255957144e-38	1.24976019500395	0.54	0.146	4.76750682031406e-34	Ependymal_cells	Arl4a
3.71074464983567e-38	1.41611246412941	0.571	0.16	5.45442356079345e-34	Ependymal_cells	Pygb
5.49735804335738e-38	1.91096900599861	0.348	0.072	8.08056658793101e-34	Ependymal_cells	Ccng1
6.62042815039577e-38	1.62457379008546	0.317	0.06	9.73136733826674e-34	Ependymal_cells	Dtx1
8.89955411975932e-38	1.95506494131725	0.329	0.065	1.30814546006342e-33	Ependymal_cells	Lpin1
8.90687640935413e-38	1.81647218897403	0.273	0.047	1.30922176341096e-33	Ependymal_cells	Lrrc73
1.23475587830407e-37	1.68376695398738	0.391	0.087	1.81496766551915e-33	Ependymal_cells	Khk
2.31419865265953e-37	1.37491228969728	0.348	0.071	3.40164059954424e-33	Ependymal_cells	Stard10
2.37011128786893e-37	1.81516427429491	0.391	0.089	3.48382658203854e-33	Ependymal_cells	Anapc1
2.90271375479425e-37	1.27688307083412	0.441	0.106	4.26669894817206e-33	Ependymal_cells	Ablim1
3.06290557749715e-37	1.74701689463235	0.472	0.123	4.50216490836307e-33	Ependymal_cells	Thyn1
3.92420986560534e-37	1.92498594505515	0.255	0.042	5.76819608145328e-33	Ependymal_cells	Spata7
5.58045262012833e-37	2.10583113662976	0.261	0.044	8.20270730632663e-33	Ependymal_cells	Slc5a3
1.40281215223623e-36	1.2995929672166	0.373	0.079	2.06199358257203e-32	Ependymal_cells	Fuz
1.41271788333046e-36	1.70978131012401	0.36	0.078	2.07655401670744e-32	Ependymal_cells	Hexim1
2.0089416649903e-36	1.81025209384995	0.348	0.074	2.95294335336924e-32	Ependymal_cells	Ttc28
5.9936205718275e-36	1.68564489426202	0.46	0.12	8.81002287852924e-32	Ependymal_cells	Trappc6a
7.12317392490082e-36	1.20551562538178	0.752	0.292	1.04703533522117e-31	Ependymal_cells	Atp1a1
1.91111222887812e-35	1.71111388037922	0.366	0.082	2.80914386522795e-31	Ependymal_cells	Rilpl2
2.34742321661496e-35	1.1834388796413	0.801	0.322	3.45047738610233e-31	Ependymal_cells	Ngfrap1
2.54438827279954e-35	1.31988378495486	0.894	0.578	3.73999632218804e-31	Ependymal_cells	Shfm1
2.71722365016715e-35	1.56810743248836	0.503	0.141	3.99404704338069e-31	Ependymal_cells	Rab28
3.75999572823392e-35	1.68291380323326	0.845	0.484	5.52681772093105e-31	Ependymal_cells	Hspe1
4.47835466935374e-35	1.3785654610906	0.273	0.049	6.58273352848307e-31	Ependymal_cells	Serhl
6.60896274745863e-35	1.51535025249116	0.801	0.408	9.71451434248944e-31	Ependymal_cells	Txn1
6.67985039498378e-35	1.78478421276706	0.391	0.094	9.81871209558666e-31	Ependymal_cells	Ssbp3
2.20363216604509e-34	1.51827288747898	0.342	0.073	3.23911892086968e-30	Ependymal_cells	Tmem132b
3.24696550648105e-34	1.53034323594948	0.64	0.227	4.7727145979765e-30	Ependymal_cells	Hist1h1c
3.93949379058428e-34	2.34891811190807	0.621	0.235	5.79066192277984e-30	Ependymal_cells	S100a6
4.25995275860492e-34	1.50714148768237	0.677	0.255	6.26170455987337e-30	Ependymal_cells	Sod1
4.31135311262376e-34	1.56665190686907	0.547	0.169	6.33725794024566e-30	Ependymal_cells	Abhd14a
4.40404279969209e-34	1.6502105412228	0.273	0.051	6.4735025112674e-30	Ependymal_cells	Pqlc1
4.44146412328267e-34	1.35435644039137	0.894	0.579	6.5285081148132e-30	Ependymal_cells	Ubl5
5.46879585559896e-34	1.51790460038563	0.28	0.052	8.03858302814491e-30	Ependymal_cells	Klhl13
8.1549969041255e-34	1.38083733774418	0.907	0.618	1.19870299493741e-29	Ependymal_cells	Atp5e
8.95361104212585e-34	1.2361523871291	0.919	0.659	1.31609128708208e-29	Ependymal_cells	Pebp1
1.18237311234079e-33	1.63039510254309	0.733	0.31	1.73797023782973e-29	Ependymal_cells	Pttg1
1.55292168313074e-33	1.20465721839931	0.273	0.051	2.28263958203388e-29	Ependymal_cells	Dapk1
