GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000176014	10407.2421908237	-0.174941483025713	0.0678642252530386	0.00219577102153964	0.0279920484162488	TUBB6	84617
ENSG00000176340	2210.73923322434	-0.266321665942438	0.123897467732487	0.00290879808718865	0.0331880428959579	COX8A	1351
ENSG00000179091	2228.06568307815	-0.294105592008015	0.105360458320127	0.00048034029237962	0.0099584542868942	CYC1	1537
ENSG00000183648	503.238428082734	-0.209120413540347	0.138280722186665	0.0152179466355088	0.0963935524894662	NDUFB1	4707
ENSG00000184076	1437.48108527124	-0.278764329030722	0.0757957438674968	2.70333241383027e-05	0.001263184057524	UQCR10	29796
ENSG00000184752	1194.48007445863	-0.191687479181075	0.0909180075551152	0.00626471234755314	0.0553124929581563	NDUFA12	55967
ENSG00000186010	2411.97295244474	-0.555114621756756	0.0818361785377612	6.82653017498454e-13	1.38225858493145e-09	NDUFA13	51079
ENSG00000186318	1712.55514113256	0.221876572932049	0.094945291638221	0.00299355520938154	0.034021236893149	BACE1	23621
ENSG00000196296	133.870303101159	-0.481989629917098	0.215977416697541	0.00103853702015228	0.016925949183364	ATP2A1	487
ENSG00000196549	3958.81049667066	0.208168831565895	0.0708519586210197	0.000635288269122768	0.0120912358690602	MME	4311
ENSG00000196950	716.522258190247	-0.453053733910024	0.163532734917115	0.00027340139751357	0.00675112515933406	SLC39A10	57181
ENSG00000198786	28313.4635216719	0.219006685495098	0.0931697686115612	0.00314482805692455	0.03531101299776	MT-ND5	4540
ENSG00000198840	10750.8420604511	-0.302553240540626	0.0929838412166268	8.41842358206396e-05	0.00288972460175249	MT-ND3	4537
ENSG00000205155	294.567280844268	-0.343510548964612	0.131281288656837	0.000631152017023862	0.0120912358690602	PSENEN	55851
ENSG00000206288	553.923422194054	-0.335095058532701	0.112464078346181	0.000227005267524125	0.00596248674456133	SLC39A7	7922
ENSG00000206406	486.88040819796	0.284464058287761	0.125334981931615	0.00222931549232857	0.0282401898933451	CSNK2B	1460
ENSG00000212907	8482.65734947186	0.232887304557352	0.10294593467438	0.0032849341374199	0.0364130153608708	MT-ND4L	4539
ENSG00000213281	2905.94694247244	0.227440546451544	0.0891831048159198	0.0016459257340634	0.0232245664844788	NRAS	4893
ENSG00000213619	1238.40616456126	-0.160415877156089	0.0747681672473393	0.00842165635779366	0.0666979811543906	NDUFS3	4722
ENSG00000221823	2565.33690243157	0.263221592969104	0.065611119088949	8.52131497172361e-06	0.000522855836320556	PPP3R1	5534
ENSG00000224399	553.923422194054	-0.335095058532703	0.112464078346154	0.000227005267524081	0.00596248674456133	SLC39A7	7922
ENSG00000224774	435.05553677215	0.286739281283492	0.125478991333467	0.00211022989604087	0.0272156932133764	CSNK2B	1460
ENSG00000281013	1457.47530985075	-0.240486590104917	0.099581115030244	0.00192484459938314	0.0258969402413131	NDUFA6	4700
