GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000169047	595.844469227487	-0.290830367673956	0.166477411967887	0.0366429787981786	0.0887936054893617	IRS1	3667
ENSG00000169100	5358.6292747944	0.413903726714281	0.102200172061445	1.87971323827407e-05	0.000130602138626989	SLC25A6	293
ENSG00000170315	15907.8673471695	0.372826357439062	0.0636285942829155	1.9911044560286e-09	3.09740687165735e-08	UBB	7314
ENSG00000172115	3927.11499151816	0.456821854007686	0.0819432450451745	7.50673354527572e-09	1.06412927310615e-07	CYCS	54205
ENSG00000173039	2122.25643807288	-0.527566469208121	0.0883148131683261	5.1722528072481e-10	9.03482356206337e-09	RELA	5970
ENSG00000173175	19.2075483334172	-0.375163524582896	0.56626041317288	0.0317534556840774	0.079301747641698	ADCY5	111
ENSG00000173660	2386.30839131963	0.637597495070827	0.0861577238783364	2.53334689633508e-14	8.38711042987517e-13	UQCRH	7388
ENSG00000173692	3997.06217851743	0.253054127126183	0.0758951633311015	0.000530572545652269	0.00249641391507326	PSMD1	5707
ENSG00000174437	9234.82649845953	-0.454561726311923	0.0797239518941639	3.24931404613471e-09	4.87837905337317e-08	ATP2A2	488
ENSG00000174886	1440.84850277048	0.342175653861986	0.0909227456063539	7.61080326327974e-05	0.00045232752497605	NDUFA11	126328
ENSG00000174996	1536.4454737506	-0.449202162851822	0.102444741161245	3.3094663640541e-06	2.77772870231063e-05	KLC2	64837
ENSG00000175197	923.114407478947	-0.218339372284124	0.0942120841080465	0.0137660844515581	0.0397487350899072	DDIT3	1649
ENSG00000176340	3023.87124764112	0.388860711540506	0.112387490298397	0.000203749736493982	0.00108185144596148	COX8A	1351
ENSG00000177169	965.03854229818	-1.19741164575864	0.12840280731734	7.12809047067344e-22	5.90602319532697e-20	ULK1	8408
ENSG00000178127	1239.78804007548	0.441346009830167	0.0906755569757813	3.65650362150909e-07	3.75191172924913e-06	NDUFV2	4729
ENSG00000178607	614.321772768499	-0.962114217363809	0.18336738886786	1.22011967759169e-08	1.67148844249387e-07	ERN1	2081
ENSG00000179091	3180.00820913582	0.341543041450388	0.108971448188629	0.000771965908081693	0.00342998758285425	CYC1	1537
ENSG00000182179	1630.87106570898	-0.366756373399588	0.10615423526183	0.000211940249013539	0.00111884232307181	UBA7	7318
ENSG00000183311	416.508513221118	0.405213136044341	0.157597729653682	0.00330636478283919	0.0118225231187547	TUBB	203068
ENSG00000183648	378.635210900466	0.631120366464788	0.173810634501079	4.75625365785866e-05	0.000298959002737777	NDUFB1	4707
ENSG00000184076	1557.40383895243	0.660572277184875	0.073490951788889	4.56266414520793e-20	3.07364862025442e-18	UQCR10	29796
ENSG00000184371	1716.76013171719	-0.788219465901745	0.101403127374208	8.73555131663005e-16	3.48836680669758e-14	CSF1	1435
ENSG00000184702	47.6618603276838	-0.569101394355892	0.393383841388656	0.0148888247949927	0.0423908533633008	SEPTIN5	5413
ENSG00000184752	1044.57395456937	0.527049528744136	0.075370177978188	6.84588589473968e-13	1.89749831937561e-11	NDUFA12	55967
ENSG00000184787	1479.41355476378	-0.221925508780884	0.118074895492482	0.0385951890836827	0.0924217351604127	UBE2G2	7327
ENSG00000185627	2466.69855408465	0.230463617764484	0.0677043338124265	0.000456133079784519	0.00219006071837042	PSMD13	5719
ENSG00000185651	3027.79208766677	0.230042522821588	0.111172599439321	0.0251381380060527	0.0654495564217411	UBE2L3	7332
ENSG00000185950	147.793817613141	-1.0860081170631	0.193203499054143	1.41977045684053e-09	2.2608348877993e-08	IRS2	8660
ENSG00000186010	2427.46790182534	0.466900596184456	0.113309512542783	1.092690015505e-05	8.08121198101882e-05	NDUFA13	51079
ENSG00000186318	1634.82405559679	-0.547037596730945	0.0955175133096783	2.13852577209843e-09	3.31343183128931e-08	BACE1	23621
ENSG00000186868	14.9274711964476	-0.442089443429753	0.681656717204336	0.0224047278211965	0.0596253611923082	MAPT	4137
ENSG00000189043	1834.29551834983	0.425986877846156	0.109745153108642	3.45400411457196e-05	0.000225047686085694	NDUFA4	4697
ENSG00000189221	1366.23725779093	0.385209630679262	0.0884342193794262	5.21523703065574e-06	4.20858763296771e-05	MAOA	4128
ENSG00000196230	28997.3728071027	0.261350537548391	0.0578638459293712	4.24336262454195e-06	3.48603714234639e-05	TUBB	203068
ENSG00000196549	4907.31857711908	0.345545250041161	0.144477276087515	0.00698534473539049	0.0223802587531307	MME	4311
ENSG00000198668	9838.90306463317	0.188986298998762	0.0625966900079713	0.0019689533377146	0.00763836424350402	CALM1	801
ENSG00000198695	5665.91048218607	-2.22046253262859	0.0970076240583608	2.19090533773216e-117	8.48647182570554e-114	MT-ND6	4541
ENSG00000198712	66313.60929875	0.264807297886732	0.0793491502058651	0.000482343611907411	0.00229951751473644	MT-CO2	4513
ENSG00000198786	19541.0554114392	-1.77064603224122	0.0687775812222229	1.81079876942027e-147	1.40282580666988e-143	MT-ND5	4540
