GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000147684	1516.72027919486	-0.136972220563338	0.0566130888778758	0.00498289733170235	0.0339900963372293	NDUFB9	4715
ENSG00000151366	1815.58049481726	-0.208978397152323	0.072333830503695	0.000598331829971457	0.0073222225390636	NDUFC2	4718
ENSG00000151694	1513.9879649962	-0.131481588869363	0.068138961065189	0.0169542068406121	0.080377606255922	ADAM17	6868
ENSG00000154518	2367.43011776686	-0.148847137836275	0.0580829014674112	0.00294788369548591	0.0233709488041478	ATP5MC3	518
ENSG00000154723	1041.46725819686	-0.206884830066533	0.0741123707153075	0.000811854863859211	0.00915136045564705	ATP5PF	522
ENSG00000156467	2300.63947800117	-0.277364890668793	0.399780428714953	0.010572830394931	0.0577215708336403	UQCRB	7381
ENSG00000158828	1231.94828676983	0.134884733209461	0.0596064593870557	0.00784587477161514	0.0466511614169671	PINK1	65018
ENSG00000159593	1051.32798844959	-0.17009491494974	0.0751011324244344	0.00485279443695008	0.0333892214641885	NAE1	8883
ENSG00000160087	1714.15743588965	0.15427747277862	0.0555436236092641	0.00161351475729187	0.015237992042228	UBE2J2	118424
ENSG00000161057	1685.36520522023	-0.122037267730211	0.0436929433963739	0.00212929400248613	0.0186459870809994	PSMC2	5701
ENSG00000161202	2710.24935516241	0.190550102714309	0.0508723710027286	3.85199564933041e-05	0.00100778034323531	DVL3	1857
ENSG00000162337	4636.10105259969	0.247999176796661	0.0584934093900108	3.16540207630792e-06	0.000147428891576026	LRP5	4041
ENSG00000163251	307.40048315829	0.161599298141892	0.0931167560596701	0.0168559053862263	0.0799712078305475	FZD5	7855
ENSG00000163636	1819.43024811724	-0.132102952556621	0.063560958390418	0.0122156916727493	0.063474670870048	PSMD6	9861
ENSG00000164258	1003.47167894162	-0.256632954526487	0.0781954451235312	0.000114350116697456	0.0022350695224472	NDUFS4	4724
